26. Round,,1,X,2,
Espoo - TPV,2:2,2.27,4,3.08,16.10.2010
JIPPO - OPS,1:3,2.77,3.5,2.88,16.10.2010
KPV Kokkola - PK-35 Vantaa,1:0,1.83,3.85,4.55,16.10.2010
PoPa - Klubi 04,2:0,1.25,7.5,13,16.10.2010
PS Kemi - Hameenlinna,1:4,3.3,3.3,2.5,16.10.2010
Rovaniemi - KooTeePee,2:1,1.36,4.75,13,16.10.2010
Viikingit - Mikkeli,2:0,1.2,7.33,18.5,16.10.2010
25. Round,,1,X,2,
Mikkeli - KPV Kokkola,1:2,3.91,3.78,2.02,10.10.2010
OPS - Espoo,2:2,2.04,3.69,4.03,10.10.2010
PK-35 Vantaa - PoPa,3:4,3.7,3.7,2.22,10.10.2010
Hameenlinna - Rovaniemi,1:2,5.38,4.01,1.71,09.10.2010
KooTeePee - PS Kemi,3:0,2.16,3.62,3.75,09.10.2010
TPV - Viikingit,0:2,5.26,4.09,1.71,09.10.2010
Klubi 04 - JIPPO,0:2,4,3.73,2,08.10.2010
24. Round,,1,X,2,
PK-35 Vantaa - Rovaniemi,0:3,5.33,4.13,1.8,03.10.2010
PS Kemi - Mikkeli,1:1,1.45,5.01,8.25,03.10.2010
JIPPO - Viikingit,0:2,4.66,3.75,1.95,02.10.2010
Klubi 04 - KooTeePee,0:1,5.34,3.9,1.9,02.10.2010
KPV Kokkola - TPV,3:1,1.72,4.13,5.8,02.10.2010
Hameenlinna - OPS,4:0,2.43,3.57,3.2,01.10.2010
PoPa - Espoo,6:0,1.65,4.45,5.52,01.10.2010
23. Round,,1,X,2,
KooTeePee - PK-35 Vantaa,2:1,2.45,3.47,3.26,19.09.2010
Mikkeli - Hameenlinna,1:2,2.45,3.4,3.31,19.09.2010
Rovaniemi - PoPa,8:1,2.2,3.66,3.5,19.09.2010
Espoo - KPV Kokkola,2:3,2.5,3.46,3.1,18.09.2010
TPV - JIPPO,0:3,2.75,3.34,3.05,18.09.2010
Viikingit - PS Kemi,3:1,1.57,4.44,6.98,18.09.2010
OPS - Klubi 04,2:0,1.48,5,7.6,17.09.2010
22. Round,,1,X,2,
KooTeePee - KPV Kokkola,0:2,2.35,3.5,3.62,12.09.2010
Mikkeli - Klubi 04,4:0,2.25,3.65,3.54,12.09.2010
Rovaniemi - JIPPO,0:0,1.34,5.41,10.97,12.09.2010
Viikingit - Hameenlinna,6:0,1.6,4.28,6.9,12.09.2010
Espoo - PS Kemi,2:1,2.46,3.46,3.31,11.09.2010
OPS - PoPa,0:1,3.05,3.48,2.49,11.09.2010
TPV - PK-35 Vantaa,1:1,3.05,3.47,2.49,11.09.2010
17. Round,,1,X,2,
KooTeePee - Viikingit,1:2,3.07,3.47,2.4,08.09.2010
21. Round,,1,X,2,
Klubi 04 - Rovaniemi,0:4,4.75,3.67,1.89,05.09.2010
Hameenlinna - Espoo,0:1,2.5,3.48,3.4,04.09.2010
JIPPO - KooTeePee,0:0,3.13,3.47,2.54,04.09.2010
KPV Kokkola - Viikingit,3:2,3.32,3.62,2.22,04.09.2010
PS Kemi - TPV,1:1,2.04,3.74,4.8,04.09.2010
PK-35 Vantaa - OPS,0:0,2.74,3.3,3.2,03.09.2010
20. Round,,1,X,2,
Espoo - KooTeePee,0:4,2.54,3.33,3.05,29.08.2010
Mikkeli - Rovaniemi,2:1,7.35,4.45,1.47,29.08.2010
PoPa - Hameenlinna,1:0,1.74,4.04,5.5,28.08.2010
TPV - OPS,2:2,3.31,3.59,2.31,28.08.2010
KPV Kokkola - JIPPO,2:1,2.27,3.5,4,27.08.2010
PS Kemi - Klubi 04,2:2,1.6,4.55,6.74,27.08.2010
Viikingit - PK-35 Vantaa,1:0,2.1,3.55,3.77,27.08.2010
21. Round,,1,X,2,
PoPa - Mikkeli,2:0,1.35,5.42,11.09,25.08.2010
19. Round,,1,X,2,
Klubi 04 - Espoo,1:1,2.98,3.42,2.5,23.08.2010
JIPPO - PS Kemi,1:2,2.64,3.39,2.88,22.08.2010
KooTeePee - TPV,0:1,1.75,3.86,6.21,22.08.2010
Rovaniemi - Viikingit,0:0,2.25,3.46,3.8,22.08.2010
OPS - Mikkeli,2:0,1.45,4.69,8.5,21.08.2010
PK-35 Vantaa - Hameenlinna,1:3,1.57,4.42,6.78,21.08.2010
PoPa - KPV Kokkola,3:2,1.86,3.83,4.59,21.08.2010
18. Round,,1,X,2,
Viikingit - OPS,0:1,1.65,4.32,6.19,16.08.2010
Espoo - JIPPO,0:0,1.75,4.01,5.05,15.08.2010
Hameenlinna - Klubi 04,1:0,2.56,3.59,3,15.08.2010
KPV Kokkola - Rovaniemi,0:0,3.63,3.7,2.12,15.08.2010
Mikkeli - TPV,0:2,2.31,3.4,3.24,15.08.2010
PoPa - KooTeePee,1:2,1.9,3.62,4.8,15.08.2010
PS Kemi - PK-35 Vantaa,2:0,2.9,3.49,2.54,15.08.2010
17. Round,,1,X,2,
OPS - PS Kemi,1:0,2.47,3.45,3.1,11.08.2010
TPV - Hameenlinna,1:0,2.47,3.55,3.05,09.08.2010
Klubi 04 - KPV Kokkola,1:0,3.5,3.8,2.16,08.08.2010
PK-35 Vantaa - Mikkeli,3:0,1.4,5,9,08.08.2010
Rovaniemi - Espoo,0:0,1.4,5.22,9.09,08.08.2010
JIPPO - PoPa,0:2,3.21,3.54,2.4,07.08.2010
16. Round,,1,X,2,
PS Kemi - Rovaniemi,0:0,4.5,3.78,2.13,05.08.2010
Espoo - PK-35 Vantaa,1:0,3.75,3.57,2.1,04.08.2010
Hameenlinna - KooTeePee,2:0,2.97,3.3,2.62,04.08.2010
KPV Kokkola - OPS,2:0,3.06,3.4,2.75,04.08.2010
Mikkeli - JIPPO,0:2,2.6,3.3,3.03,04.08.2010
TPV - PoPa,3:3,4.74,3.86,1.8,04.08.2010
Viikingit - Klubi 04,3:0,1.4,5.12,10.03,04.08.2010
15. Round,,1,X,2,
Espoo - Viikingit,3:4,4.24,3.61,2.04,01.08.2010
PoPa - PS Kemi,0:2,1.74,4.01,5.6,01.08.2010
Rovaniemi - OPS,1:1,1.45,4.88,8.68,01.08.2010
TPV - Klubi 04,3:2,2.76,3.43,2.8,01.08.2010
JIPPO - PK-35 Vantaa,0:2,3.4,3.57,2.25,31.07.2010
KPV Kokkola - Hameenlinna,1:0,1.8,3.88,5,31.07.2010
KooTeePee - Mikkeli,0:1,1.53,4.34,7.3,28.07.2010
14. Round,,1,X,2,
Hameenlinna - JIPPO,1:1,2.6,3.43,2.88,25.07.2010
Mikkeli - Espoo,2:0,4.2,3.7,1.98,25.07.2010
PK-35 Vantaa - Klubi 04,2:0,1.65,4.13,5.72,25.07.2010
TPV - Rovaniemi,0:3,8.97,4.75,1.45,25.07.2010
OPS - KooTeePee,1:0,2.54,3.5,2.99,24.07.2010
