AC Oulu - TPV,1:1,1.5,4.15,7.52,17.10.2009
Kiisto - JIPPO,2:1,3.55,3.8,2.19,17.10.2009
KooTeePee - Klubi 04,1:3,1.92,3.75,4.09,17.10.2009
KPV Kokkola - TP-47,3:2,1.75,4,5.2,17.10.2009
PK-35 Vantaa - Hameenlinna,2:1,2.93,3.45,2.6,17.10.2009
PoPa - Atlantis,3:4,1.61,4.5,7,17.10.2009
Viikingit - PS Kemi,2:0,1.4,4.59,8.5,17.10.2009
Atlantis - Viikingit,1:0,9.5,6.2,1.34,12.10.2009
AC Oulu - Hameenlinna,4:0,1.38,4.9,9.41,11.10.2009
JIPPO - PoPa,0:3,2.74,3.5,2.6,11.10.2009
PS Kemi - PK-35 Vantaa,2:1,1.9,3.85,4.34,11.10.2009
TP-47 - Kiisto,1:0,1.4,4.59,8.75,11.10.2009
TPV - KooTeePee,2:1,2.58,3.5,3.25,11.10.2009
Klubi 04 - KPV Kokkola,1:2,3.6,3.6,2.23,10.10.2009
Klubi 04 - PK-35 Vantaa,2:1,1.94,3.5,4.33,05.10.2009
KooTeePee - Viikingit,1:0,4.9,3.7,1.8,05.10.2009
Atlantis - PS Kemi,2:3,3.15,3.4,2.38,04.10.2009
Hameenlinna - PoPa,2:2,2.41,3.45,2.95,04.10.2009
KPV Kokkola - Kiisto,3:2,1.4,5,9,04.10.2009
TP-47 - AC Oulu,2:3,5.8,3.85,1.7,03.10.2009
TPV - JIPPO,3:0,2.35,3.4,3.3,03.10.2009
PK-35 Vantaa - AC Oulu,0:0,6,4,1.65,27.09.2009
TP-47 - Klubi 04,1:1,1.96,3.62,4.3,27.09.2009
Viikingit - TPV,4:0,1.34,5.5,9,27.09.2009
JIPPO - Atlantis,3:1,1.8,3.75,5.3,26.09.2009
Kiisto - KooTeePee,2:3,2.5,3.5,3.1,26.09.2009
PoPa - KPV Kokkola,0:1,2.16,3.5,3.4,26.09.2009
PS Kemi - Hameenlinna,1:3,2.25,3.6,3.45,26.09.2009
Atlantis - TP-47,0:2,2.52,3.4,2.9,20.09.2009
KPV Kokkola - KooTeePee,2:0,2.29,3.45,3.75,20.09.2009
AC Oulu - Viikingit,3:1,2.25,3.3,3.55,19.09.2009
Hameenlinna - JIPPO,1:1,2.2,3.45,3.8,19.09.2009
PK-35 Vantaa - PoPa,0:1,3.8,3.5,2.29,19.09.2009
PS Kemi - Kiisto,0:2,1.92,3.8,5.45,19.09.2009
TPV - Klubi 04,1:4,2.25,3.3,3.45,19.09.2009
Klubi 04 - Hameenlinna,0:1,2.6,3.65,2.8,14.09.2009
KooTeePee - Atlantis,1:0,2.22,3.3,3.8,14.09.2009
Kiisto - PK-35 Vantaa,3:1,3.25,3.4,2.6,13.09.2009
