26. Round,,1,X,2,
AC Oulu - KPV Kokkola,3:4,1.95,3.5,3.75,18.10.2008
JIPPO - Viikingit,4:1,5.25,4.15,1.7,18.10.2008
JJK Jyvaskyla - PS Kemi,2:1,1.35,5.75,11,18.10.2008
KaPa - Hameenlinna,1:2,5.75,4,1.6,18.10.2008
PK-35 Vantaa - GrIFK,2:1,1.9,3.8,4.09,18.10.2008
TP-47 - VIFK,2:0,2.29,3.5,3.4,18.10.2008
TPV - Atlantis,1:0,2.19,3.5,3.7,18.10.2008
25. Round,,1,X,2,
KPV Kokkola - TP-47,1:1,2.8,3.4,2.9,12.10.2008
VIFK - KaPa,5:1,1.44,4.7,7.9,12.10.2008
Atlantis - JJK Jyvaskyla,1:0,4.9,3.75,1.8,11.10.2008
GrIFK - JIPPO,3:1,2.2,3.6,3.6,11.10.2008
Viikingit - TPV,0:2,1.4,5,10,11.10.2008
Hameenlinna - PK-35 Vantaa,2:0,2.02,3.6,4.2,10.10.2008
24. Round,,1,X,2,
AC Oulu - Atlantis,2:2,1.77,4.3,5.25,05.10.2008
GrIFK - Hameenlinna,3:1,3.4,3.72,3.2,05.10.2008
JJK Jyvaskyla - Viikingit,1:0,2.38,3.37,3.25,04.10.2008
KaPa - KPV Kokkola,2:0,4.5,3.79,3.35,04.10.2008
PK-35 Vantaa - VIFK,0:0,2.34,3.44,3.25,04.10.2008
TPV - JIPPO,2:2,2.2,3.53,3.6,04.10.2008
25. Round,,1,X,2,
PS Kemi - AC Oulu,2:1,5.72,4.12,3.5,02.10.2008
23. Round,,1,X,2,
Atlantis - TP-47,0:0,2.39,3.43,3.1,28.09.2008
KaPa - PS Kemi,0:1,3.65,,2.29,28.09.2008
TPV - JJK Jyvaskyla,0:2,5,3.8,1.8,28.09.2008
VIFK - GrIFK,2:0,1.88,3.67,4.59,28.09.2008
JIPPO - Hameenlinna,0:1,2.41,3.4,3.15,27.09.2008
KPV Kokkola - PK-35 Vantaa,0:3 AWA.,2.02,3.58,3.85,27.09.2008
Viikingit - AC Oulu,1:3,1.94,3.7,4.76,27.09.2008
22. Round,,1,X,2,
Atlantis - KaPa,2:0,1.65,4,5.9,23.09.2008
GrIFK - KPV Kokkola,4:0,3.6,3.4,2.29,21.09.2008
Hameenlinna - VIFK,0:2,1.72,3.98,5,21.09.2008
PK-35 Vantaa - PS Kemi,2:2,2.02,3.43,4.05,21.09.2008
AC Oulu - TPV,0:3,1.5,4.25,8.05,20.09.2008
JJK Jyvaskyla - JIPPO,3:1,1.69,3.8,5.75,20.09.2008
TP-47 - Viikingit,0:0,4.74,3.72,1.9,20.09.2008
21. Round,,1,X,2,
Atlantis - PK-35 Vantaa,1:4,2.6,3.61,2.75,16.09.2008
KaPa - Viikingit,0:5,8.5,4.8,1.45,16.09.2008
KPV Kokkola - Hameenlinna,1:1,2.29,3.31,3.44,14.09.2008
JIPPO - VIFK,2:0,2.08,3.52,3.79,13.09.2008
JJK Jyvaskyla - AC Oulu,0:1,2.1,3.4,3.88,13.09.2008
PS Kemi - GrIFK,3:2,1.67,4,5.8,13.09.2008
TPV - TP-47,0:0,2.5,3.3,3.16,13.09.2008
20. Round,,1,X,2,
GrIFK - Atlantis,1:4,2.68,3.4,2.84,07.09.2008
Hameenlinna - PS Kemi,2:0,1.75,3.8,5.41,07.09.2008
AC Oulu - JIPPO,0:1,1.62,,6.55,06.09.2008
KaPa - TPV,2:0,3.49,3.4,2.29,06.09.2008
PK-35 Vantaa - Viikingit,1:2,4.59,3.57,1.91,06.09.2008
TP-47 - JJK Jyvaskyla,0:2,3.62,3.37,2.2,06.09.2008
VIFK - KPV Kokkola,1:2,2.8,3.49,2.59,04.09.2008
19. Round,,1,X,2,
Hameenlinna - Viikingit,1:0,3.89,3.64,2.04,02.09.2008
GrIFK - TPV,2:0,2.88,3.3,2.62,31.08.2008
TP-47 - JIPPO,0:0,3.25,3.4,3.85,31.08.2008
VIFK - Atlantis,1:3,2.02,3.45,4.16,31.08.2008
KaPa - AC Oulu,1:1,5.99,3.8,1.7,30.08.2008
KPV Kokkola - PS Kemi,3:0,2.09,3.45,4.42,30.08.2008
PK-35 Vantaa - JJK Jyvaskyla,3:4,3.1,3.3,2.5,30.08.2008
18. Round,,1,X,2,
Viikingit - GrIFK,4:0,1.35,5.5,13,28.08.2008
24. Round,,1,X,2,
TP-47 - PS Kemi,2:2,2.4,3.45,3.22,27.08.2008
18. Round,,1,X,2,
Atlantis - Hameenlinna,1:2,2.88,3.36,2.62,26.08.2008
JIPPO - KPV Kokkola,1:1,2.5,3.4,3.15,24.08.2008
JJK Jyvaskyla - KaPa,0:0,1.3,6.81,16.14,24.08.2008
TPV - PK-35 Vantaa,2:0,2.57,3.4,2.87,24.08.2008
PS Kemi - VIFK,2:1,2.15,3.63,3.47,23.08.2008
17. Round,,1,X,2,
TPV - Hameenlinna,4:1,2.94,3.58,2.45,19.08.2008
AC Oulu - PK-35 Vantaa,1:1,1.7,4.3,6.45,17.08.2008
Atlantis - KPV Kokkola,0:0,2.9,3.35,2.75,17.08.2008
JIPPO - PS Kemi,1:0,2.29,3.36,3.39,17.08.2008
JJK Jyvaskyla - GrIFK,1:2,1.35,5.8,14.5,17.08.2008
TP-47 - KaPa,3:1,1.5,4.25,9.19,17.08.2008
Viikingit - VIFK,1:1,1.5,4.65,9,17.08.2008
16. Round,,1,X,2,
KaPa - JIPPO,0:1,4.33,3.61,2.15,14.08.2008
KPV Kokkola - Viikingit,0:3,3,3.5,2.54,14.08.2008
