18. Round,,1,X,2,
Lahti - PoPa,4:0,1.33,6,13.5,15.08.2011
HIFK - Espoo,3:0,1.78,4,5.5,14.08.2011
KPV Kokkola - OPS,2:3,6.89,4,1.71,14.08.2011
AC Oulu - KooTeePee,3:1,2.1,3.75,5,13.08.2011
Hameenlinna - PS Kemi,1:0,2.13,3.78,3.6,13.08.2011
JIPPO - Viikingit,2:1,3.51,3.44,2.34,13.08.2011
17. Round,,1,X,2,
Espoo - KPV Kokkola,2:3,2.5,3.52,2.96,07.08.2011
KooTeePee - Hameenlinna,2:3,1.55,4.42,8.1,07.08.2011
Lahti - AC Oulu,1:2,2.5,3.3,3.21,07.08.2011
OPS - JIPPO,1:0,1.86,3.8,5,06.08.2011
PoPa - PK-35 Vantaa,0:3,3.5,3.72,2.29,06.08.2011
PS Kemi - HIFK,0:1,2.1,3.71,3.69,06.08.2011
16. Round,,1,X,2,
AC Oulu - PoPa,4:0,1.5,4.98,7.19,01.08.2011
HIFK - KooTeePee,0:2,3.56,3.95,2.1,01.08.2011
Hameenlinna - Viikingit,1:0,5.21,3.99,1.9,31.07.2011
JIPPO - Espoo,3:0,1.81,4.12,5.25,31.07.2011
KPV Kokkola - Lahti,0:2,11,5.08,1.36,31.07.2011
PK-35 Vantaa - OPS,1:3,1.81,3.94,5,31.07.2011
14. Round,,1,X,2,
JIPPO - Hameenlinna,2:2,2,3.71,4.2,28.07.2011
15. Round,,1,X,2,
AC Oulu - KPV Kokkola,0:1,1.26,6.43,13.51,27.07.2011
KooTeePee - Viikingit,1:2,2.36,3.4,3.35,25.07.2011
Lahti - PK-35 Vantaa,1:1,1.7,3.86,6.32,25.07.2011
Espoo - OPS,1:2,5.5,4.05,1.7,24.07.2011
Hameenlinna - PoPa,1:3,3.04,3.54,2.82,23.07.2011
JIPPO - PS Kemi,2:0,2.5,3.44,3.64,23.07.2011
14. Round,,1,X,2,
Espoo - Lahti,0:7,9.16,5.45,1.4,21.07.2011
KooTeePee - PK-35 Vantaa,0:0,3.03,3.5,2.88,21.07.2011
Viikingit - HIFK,4:0,1.7,4.05,6,21.07.2011
OPS - PS Kemi,2:1,1.8,4.05,5.08,20.07.2011
PoPa - KPV Kokkola,2:0,1.55,4.5,6.62,20.07.2011
13. Round,,1,X,2,
KPV Kokkola - Hameenlinna,0:3,2.6,3.47,3.2,17.07.2011
OPS - Lahti,1:1,4.2,3.65,2.2,17.07.2011
PK-35 Vantaa - HIFK,3:2,1.51,4.75,8.5,17.07.2011
Viikingit - Espoo,1:1,1.43,5.11,8.5,17.07.2011
PoPa - KooTeePee,1:2,4.12,3.85,2.2,16.07.2011
PS Kemi - AC Oulu,2:2,6.2,4.59,1.8,14.07.2011
12. Round,,1,X,2,
Lahti - Viikingit,2:1,1.87,3.8,5.25,11.07.2011
AC Oulu - PK-35 Vantaa,1:2,2.35,3.57,3.25,10.07.2011
HIFK - OPS,1:2,2.75,3.4,2.95,10.07.2011
JIPPO - KPV Kokkola,1:1,1.75,4.53,6,10.07.2011
Espoo - PoPa,1:3,3.35,3.52,2.6,09.07.2011
KooTeePee - PS Kemi,3:1,1.65,4.4,5.8,09.07.2011
11. Round,,1,X,2,
KooTeePee - Lahti,2:3,4.11,3.65,2.1,04.07.2011
HIFK - Hameenlinna,0:1,1.85,3.8,4.8,03.07.2011
PS Kemi - Viikingit,1:3,3.1,3.86,2.31,03.07.2011
AC Oulu - JIPPO,1:1,1.52,4.4,7.23,02.07.2011
KPV Kokkola - PK-35 Vantaa,0:4,5.12,4.11,1.75,02.07.2011
PoPa - OPS,0:2,2.82,3.56,2.6,02.07.2011
10. Round,,1,X,2,
Hameenlinna - Espoo,2:3,1.9,3.65,4.66,23.06.2011
PK-35 Vantaa - PS Kemi,5:0,1.67,4.09,5.95,23.06.2011
JIPPO - KooTeePee,1:0,3.6,3.46,2.22,22.06.2011
Lahti - HIFK,1:0,1.43,4.83,8.5,22.06.2011
OPS - AC Oulu,0:1,4.79,3.76,1.9,22.06.2011
Viikingit - PoPa,3:1,1.7,4.05,5.5,22.06.2011
9. Round,,1,X,2,
Espoo - PK-35 Vantaa,2:1,7.5,4.5,1.52,20.06.2011
JIPPO - Lahti,0:0,6.5,4.22,1.6,19.06.2011
OPS - Hameenlinna,0:0,1.73,3.99,5.4,19.06.2011
PS Kemi - PoPa,0:0,2.25,3.63,3.45,19.06.2011
AC Oulu - Viikingit,2:1,1.94,3.83,4.09,18.06.2011
HIFK - KPV Kokkola,4:0,1.88,3.82,4.5,18.06.2011
8. Round,,1,X,2,
Lahti - Hameenlinna,4:0,1.4,5.05,9,13.06.2011
Espoo - AC Oulu,0:1,8.5,4.84,1.44,12.06.2011
KPV Kokkola - PS Kemi,0:1,3.01,3.4,2.54,12.06.2011
PK-35 Vantaa - Viikingit,0:0,2.75,3.52,2.8,12.06.2011
HIFK - JIPPO,1:1,2.36,3.5,3.4,11.06.2011
OPS - KooTeePee,1:2,2.6,3.36,3.05,11.06.2011
7. Round,,1,X,2,
JIPPO - PoPa,1:2,2.29,3.64,3.14,06.06.2011
AC Oulu - HIFK,1:1,1.4,4.87,9.5,05.06.2011
KooTeePee - KPV Kokkola,3:0,1.86,3.8,5.5,05.06.2011
PK-35 Vantaa - Hameenlinna,2:1,1.5,4.91,7.5,05.06.2011
PS Kemi - Espoo,2:0,1.65,4.62,6.28,05.06.2011
Viikingit - OPS,4:3,2.15,3.66,3.6,05.06.2011
6. Round,,1,X,2,
Espoo - KooTeePee,1:1,5.5,4.24,1.66,02.06.2011
Hameenlinna - AC Oulu,0:4,3.96,3.52,2.13,02.06.2011
HIFK - PoPa,3:1,2.67,3.44,2.9,02.06.2011
Lahti - PS Kemi,3:1,1.4,5.37,8.52,02.06.2011
KPV Kokkola - Viikingit,0:1,3,3.6,2.41,01.06.2011
PK-35 Vantaa - JIPPO,1:0,1.35,5.4,10.57,01.06.2011
5. Round,,1,X,2,
PoPa - Lahti,1:4,4.33,4.05,1.85,30.05.2011
Espoo - HIFK,0:2,3.4,3.51,2.39,29.05.2011
KooTeePee - AC Oulu,2:0,3.08,3.28,2.6,29.05.2011
PS Kemi - Hameenlinna,1:3,2.25,3.45,3.9,29.05.2011
Viikingit - JIPPO,2:1,1.62,4.18,5.7,29.05.2011
OPS - KPV Kokkola,2:0,2.21,3.6,3.85,27.05.2011
4. Round,,1,X,2,
Hameenlinna - KooTeePee,0:1,3,3.4,2.6,23.05.2011
AC Oulu - Lahti,2:0,2.54,3.35,3.02,21.05.2011
HIFK - PS Kemi,0:1,2.63,3.4,2.89,21.05.2011
JIPPO - OPS,0:0,3.1,3.35,2.64,21.05.2011
KPV Kokkola - Espoo,4:1,1.75,3.87,5,21.05.2011
PK-35 Vantaa - PoPa,3:0,2.04,3.8,4.05,21.05.2011
3. Round,,1,X,2,
KooTeePee - HIFK,1:0,1.99,3.6,5.04,16.05.2011
Espoo - JIPPO,1:1,3.01,3.31,2.54,15.05.2011
Lahti - KPV Kokkola,1:0,1.48,4.59,8,15.05.2011
PoPa - AC Oulu,0:2,3.02,3.49,2.6,15.05.2011
OPS - PK-35 Vantaa,1:2,2.46,3.4,3.3,14.05.2011
Viikingit - Hameenlinna,0:2,2.25,4.21,5.68,14.05.2011
2. Round,,1,X,2,
Viikingit - KooTeePee,1:0,2.13,3.5,3.85,10.05.2011
KPV Kokkola - AC Oulu,1:1,5.09,3.62,1.91,08.05.2011
PK-35 Vantaa - Lahti,1:1,4,3.55,2.04,08.05.2011
OPS - Espoo,3:1,1.55,4.75,7.5,07.05.2011
PoPa - Hameenlinna,2:3,1.61,4.4,6.1,07.05.2011
PS Kemi - JIPPO,2:2,2.39,3.45,3.5,07.05.2011
1. Round,,1,X,2,
Hameenlinna - JIPPO,1:1,2.41,3.4,3.3,03.05.2011
Lahti - Espoo,3:0,1.37,5.05,9.6,03.05.2011
PS Kemi - OPS,0:1,3.2,3.4,2.38,30.04.2011
KPV Kokkola - PoPa,1:0,3.73,3.67,2.06,29.04.2011
PK-35 Vantaa - KooTeePee,1:0,2.54,3.4,3.1,29.04.2011
HIFK - Viikingit,3:2,3.85,3.52,2.06,28.04.2011
