27. Round,,1,X,2,
Haka - Viikingit,3:1,1.62,4.25,6.1,05.10.2013
Ilves - KooTeePee,2:2,2.05,3.6,3.75,05.10.2013
JIPPO - SJK,0:1,4.1,4.3,2,05.10.2013
OPS - AC Kajaani,8:0,1.65,4.6,5.5,05.10.2013
PK-35 Vantaa - AC Oulu,0:1,2.11,3.75,3.5,05.10.2013
26. Round,,1,X,2,
AC Kajaani - JIPPO,0:3 AWA.,5.2,3.99,1.75,29.09.2013
AC Oulu - Ilves,5:2,2.42,3.61,2.95,29.09.2013
KooTeePee - OPS,5:0,1.76,3.97,5,29.09.2013
SJK - Haka,1:1,2,3.62,4.27,29.09.2013
Viikingit - PK-35 Vantaa,0:2,2.13,3.86,3.4,29.09.2013
25. Round,,1,X,2,
AC Kajaani - Viikingit,0:3,5.45,4.2,1.65,22.09.2013
KooTeePee - SJK,0:4,5,3.58,1.85,22.09.2013
Ilves - JIPPO,1:2,1.83,3.87,4.5,21.09.2013
Haka - PK-35 Vantaa,3:1,1.55,4.75,7.25,20.09.2013
OPS - AC Oulu,1:1,2.83,3.65,2.6,20.09.2013
24. Round,,1,X,2,
Viikingit - KooTeePee,3:1,2.6,3.45,2.93,16.09.2013
AC Oulu - AC Kajaani,4:0,1.67,4.17,5.5,15.09.2013
JIPPO - Haka,2:1,5.25,3.8,1.86,15.09.2013
PK-35 Vantaa - Ilves,1:2,2.1,3.6,3.79,15.09.2013
SJK - OPS,1:0,1.27,6.25,15,14.09.2013
19. Round,,1,X,2,
PK-35 Vantaa - KooTeePee,1:0,2.7,3.45,2.83,08.09.2013
1. Round,,1,X,2,
OPS - JIPPO,3:0,3.3,3.4,2.46,07.09.2013
23. Round,,1,X,2,
Viikingit - JIPPO,1:1,1.84,3.74,4.87,01.09.2013
KooTeePee - AC Kajaani,2:0,1.43,5,9.5,31.08.2013
PK-35 Vantaa - OPS,7:1,1.61,4.33,6.6,31.08.2013
Haka - Ilves,0:0,1.47,4.6,8.5,30.08.2013
SJK - AC Oulu,1:0,1.35,5.75,11,30.08.2013
1. Round,,1,X,2,
Ilves - AC Kajaani,0:2,1.36,5.6,9.5,27.08.2013
22. Round,,1,X,2,
KooTeePee - Haka,1:1,3.8,3.45,2.27,26.08.2013
AC Kajaani - PK-35 Vantaa,2:3,2.75,3.5,2.76,24.08.2013
Ilves - SJK,1:3,3.45,3.6,2.2,24.08.2013
JIPPO - AC Oulu,2:0,3.98,3.48,2.31,24.08.2013
OPS - Viikingit,3:3,3.8,3.65,2.04,24.08.2013
21. Round,,1,X,2,
Viikingit - Ilves,1:1,2.94,3.59,2.43,19.08.2013
AC Oulu - KooTeePee,0:1,2.5,3.43,3.19,18.08.2013
Haka - OPS,3:1,1.25,5.99,15,17.08.2013
PK-35 Vantaa - JIPPO,1:1,1.84,3.78,4.83,17.08.2013
SJK - AC Kajaani,1:0,1.2,7.46,16.86,17.08.2013
20. Round,,1,X,2,
AC Oulu - Viikingit,2:3,2.04,3.57,3.84,12.08.2013
AC Kajaani - Haka,1:2,8.58,5,1.42,11.08.2013
KooTeePee - JIPPO,0:0,1.51,4.22,8,11.08.2013
OPS - Ilves,1:1,5,4.11,1.75,11.08.2013
SJK - PK-35 Vantaa,4:0,1.42,4.86,8.5,11.08.2013
19. Round,,1,X,2,
Ilves - AC Kajaani,3:0,1.35,5.52,9.09,08.08.2013
Haka - AC Oulu,4:0,1.6,4.29,7.85,07.08.2013
JIPPO - OPS,2:1,2.5,3.46,3.57,07.08.2013
Viikingit - SJK,0:2,5,3.87,1.8,07.08.2013
18. Round,,1,X,2,
KooTeePee - Ilves,4:0,2.79,3.45,2.9,05.08.2013
AC Kajaani - OPS,1:1,2.54,3.5,3.1,04.08.2013
AC Oulu - PK-35 Vantaa,1:0,2.15,3.54,3.97,04.08.2013
SJK - JIPPO,2:0,1.28,6.25,15.5,03.08.2013
Viikingit - Haka,0:3,4.2,3.64,2,03.08.2013
17. Round,,1,X,2,
Ilves - AC Oulu,6:1,2.25,3.59,3.75,01.08.2013
OPS - KooTeePee,1:2,3.5,3.3,2.47,31.07.2013
JIPPO - AC Kajaani,1:1,2.16,3.4,3.8,28.07.2013
PK-35 Vantaa - Viikingit,2:1,2.52,3.51,3.1,28.07.2013
Haka - SJK,0:0,2.29,3.45,3.39,27.07.2013
16. Round,,1,X,2,
AC Oulu - OPS,3:1,2.09,3.6,4.3,24.07.2013
PK-35 Vantaa - Haka,0:2,5.7,4.24,1.75,22.07.2013
JIPPO - Ilves,2:1,7.5,4.2,1.55,21.07.2013
SJK - KooTeePee,0:1,1.53,4.4,7.5,21.07.2013
Viikingit - AC Kajaani,5:3,1.54,4.36,6.5,20.07.2013
15. Round,,1,X,2,
Haka - JIPPO,2:0,1.3,6,18,18.07.2013
Ilves - PK-35 Vantaa,5:0,2.04,4,4.65,18.07.2013
OPS - SJK,2:0,7,4.4,1.59,18.07.2013
AC Kajaani - AC Oulu,1:2,3.75,3.81,2.04,17.07.2013
KooTeePee - Viikingit,1:1,2.04,3.45,4.03,17.07.2013
14. Round,,1,X,2,
AC Kajaani - KooTeePee,1:2,4.22,3.63,2.52,14.07.2013
Ilves - Haka,1:1,2.88,3.31,2.8,13.07.2013
OPS - PK-35 Vantaa,2:0,3.3,3.47,2.45,13.07.2013
SJK - AC Oulu,1:1,1.55,4.45,7.53,13.07.2013
JIPPO - Viikingit,0:0,4.42,3.5,2.4,12.07.2013
2. Round,,1,X,2,
AC Oulu - Viikingit,0:2,1.9,3.75,4.51,09.07.2013
13. Round,,1,X,2,
Haka - KooTeePee,2:1,1.8,3.62,5.25,07.07.2013
PK-35 Vantaa - AC Kajaani,3:3,1.5,4.55,6.87,07.07.2013
AC Oulu - JIPPO,1:0,1.4,4.92,13,06.07.2013
SJK - Ilves,1:2,1.5,4.78,8,06.07.2013
Viikingit - OPS,3:0,2.08,3.68,3.6,06.07.2013
12. Round,,1,X,2,
KooTeePee - AC Oulu,0:0,2.35,3.48,3.26,01.07.2013
OPS - Haka,1:2,4.48,3.77,1.98,01.07.2013
AC Kajaani - SJK,1:7,10,5.05,1.42,30.06.2013
Ilves - Viikingit,1:0,1.93,3.75,4.5,30.06.2013
JIPPO - PK-35 Vantaa,0:0,5.25,3.75,1.75,30.06.2013
11. Round,,1,X,2,
Ilves - OPS,2:1,1.85,3.88,4.75,27.06.2013
PK-35 Vantaa - SJK,0:3,3.6,3.65,2.15,27.06.2013
Viikingit - AC Oulu,0:2,2.88,3.68,2.5,26.06.2013
Haka - AC Kajaani,1:0,1.4,5,9,24.06.2013
JIPPO - KooTeePee,0:1,4,3.45,2.04,24.06.2013
10. Round,,1,X,2,
AC Kajaani - Ilves,1:2,4,3.66,2.1,19.06.2013
OPS - JIPPO,2:0,1.85,3.76,5.25,19.06.2013
SJK - Viikingit,2:2,1.38,5.12,10,19.06.2013
AC Oulu - Haka,0:1,2.5,3.47,3.05,18.06.2013
KooTeePee - PK-35 Vantaa,0:0,2.45,3.41,3.1,18.06.2013
9. Round,,1,X,2,
Ilves - KooTeePee,0:0,2.34,3.6,3.5,15.06.2013
PK-35 Vantaa - AC Oulu,1:1,2,3.65,3.83,15.06.2013
JIPPO - SJK,0:2,6.7,4.22,1.57,14.06.2013
Viikingit - Haka,1:0,4.5,3.93,1.9,14.06.2013
AC Oulu - Ilves,2:2,2.1,3.5,3.87,09.06.2013
8. Round,,1,X,2,
AC Kajaani - JIPPO,0:1,2,3.65,4.75,09.06.2013
Haka - SJK,0:0,2.7,3.45,2.93,09.06.2013
KooTeePee - OPS,4:2,2.25,3.41,3.65,09.06.2013
PK-35 Vantaa - Viikingit,2:1,2,3.75,4.45,09.06.2013
OPS - AC Kajaani,3:3,1.85,3.75,5.03,05.06.2013
5. Round,,1,X,2,
Haka - Ilves,3:0,2.12,3.6,3.9,05.06.2013
7. Round,,1,X,2,
AC Kajaani - Viikingit,2:1,2.9,3.51,2.59,02.06.2013
Ilves - JIPPO,5:0,1.62,4.01,6,02.06.2013
SJK - KooTeePee,2:0,1.55,4.34,7,02.06.2013
Haka - PK-35 Vantaa,1:1,1.8,3.85,4.75,31.05.2013
OPS - AC Oulu,0:0,3.38,3.49,2.29,31.05.2013
1. Round,,1,X,2,
Viikingit - SJK,1:2,4.75,3.64,1.85,29.05.2013
6. Round,,1,X,2,
PK-35 Vantaa - Ilves,1:3,2.04,3.6,4.22,27.05.2013
AC Oulu - AC Kajaani,3:2,1.55,4.43,6.5,26.05.2013
JIPPO - Haka,0:0,5.63,3.74,1.8,26.05.2013
Viikingit - KooTeePee,1:1,2.39,3.4,3.25,26.05.2013
SJK - OPS,2:0,1.6,4.33,6.63,25.05.2013
3. Round,,1,X,2,
Viikingit - Ilves,0:1,2.58,3.6,2.9,23.05.2013
5. Round,,1,X,2,
PK-35 Vantaa - OPS,2:3,1.75,3.88,5.33,20.05.2013
AC Oulu - SJK,2:1,3.61,3.57,2.25,19.05.2013
KooTeePee - AC Kajaani,1:0,1.74,3.79,5.21,19.05.2013
Viikingit - JIPPO,1:1,1.65,3.9,7,19.05.2013
4. Round,,1,X,2,
Ilves - SJK,2:4,3.8,3.5,2.17,13.05.2013
KooTeePee - Haka,1:0,4.09,3.45,2.1,13.05.2013
AC Kajaani - PK-35 Vantaa,1:0,5.62,4.04,1.67,12.05.2013
JIPPO - AC Oulu,0:1,3.65,3.3,2.25,12.05.2013
OPS - Viikingit,1:0,2.45,3.5,3.16,12.05.2013
