AC Oulu - Jazz Pori,2:2,1.49,5.21,6.92,10.09.2016
JJK Jyvaskyla - GrIFK,4:2,1.58,4.35,6.15,10.09.2016
TPS - KPV Kokkola,2:3,1.72,4.17,5.15,10.09.2016
Ekenas - Jazz Pori,1:2,1.95,4.05,4.05,04.09.2016
GrIFK - KTP,2:0,2.9,3.83,2.45,04.09.2016
Haka - KPV Kokkola,3:2,2.03,3.61,3.87,03.09.2016
TPS - JJK Jyvaskyla,2:2,2,3.78,3.79,02.09.2016
AC Oulu - Jaro,0:3,2.32,3.51,3.35,01.09.2016
Jaro - TPS,3:2,2.27,3.82,3.2,28.08.2016
Jazz Pori - Haka,1:0,3.5,4.07,2.05,28.08.2016
KPV Kokkola - GrIFK,0:2,1.66,4.37,5.03,28.08.2016
KTP - AC Oulu,1:4,2.25,3.68,3.3,28.08.2016
JJK Jyvaskyla - Ekenas,1:3,1.35,5.75,9.65,27.08.2016
KTP - JJK Jyvaskyla,5:0,3.1,3.75,2.38,22.08.2016
Ekenas - KPV Kokkola,0:2,2.8,3.74,2.6,21.08.2016
Jaro - Jazz Pori,2:0,1.43,5.37,7.2,21.08.2016
TPS - Haka,2:0,1.88,4.15,4.27,21.08.2016
AC Oulu - GrIFK,3:0,1.53,4.46,6.89,20.08.2016
Haka - KTP,2:2,1.9,4.1,4.16,18.08.2016
AC Oulu - JJK Jyvaskyla,0:1,2.27,3.67,3.35,15.08.2016
TPS - Ekenas,2:1,1.48,5.33,7.93,15.08.2016
GrIFK - Jaro,2:3,2.9,3.51,2.53,14.08.2016
KPV Kokkola - Jazz Pori,3:3,1.5,4.84,6.75,14.08.2016
JJK Jyvaskyla - Haka,3:2,2.15,3.75,3.5,10.08.2016
Jaro - Ekenas,5:0,1.62,4.3,6,07.08.2016
Jazz Pori - GrIFK,3:2,2.94,3.74,2.5,07.08.2016
KTP - KPV Kokkola,5:3,2.33,3.63,3.1,07.08.2016
TPS - AC Oulu,3:1,2.27,3.55,3.33,06.08.2016
Ekenas - AC Oulu,0:2,3.55,3.74,2.12,03.08.2016
JJK Jyvaskyla - Jazz Pori,2:0,1.35,5.75,9.5,03.08.2016
KTP - Jaro,1:1,2.5,3.6,3.02,03.08.2016
KPV Kokkola - JJK Jyvaskyla,2:1,2.71,3.6,2.7,31.07.2016
Haka - GrIFK,3:0,1.94,3.9,4.25,30.07.2016
Jazz Pori - TPS,0:4,4.53,3.9,1.86,29.07.2016
AC Oulu - Haka,3:1,2.07,3.83,3.64,25.07.2016
GrIFK - Ekenas,3:2,2.36,3.64,3.1,24.07.2016
TPS - KTP,1:3,1.7,4.14,5.25,24.07.2016
Jaro - KPV Kokkola,0:0,1.95,3.72,4.33,23.07.2016
Jaro - JJK Jyvaskyla,0:2,2.55,3.63,2.9,19.07.2016
AC Oulu - KPV Kokkola,3:0,2.15,3.68,3.55,17.07.2016
Ekenas - Haka,2:1,2.9,3.7,2.5,17.07.2016
TPS - GrIFK,2:0,1.81,3.85,4.98,17.07.2016
KTP - Jazz Pori,1:0,1.7,4.28,5.15,16.07.2016
Ekenas - KTP,3:2,2.05,3.91,3.85,11.07.2016
GrIFK - JJK Jyvaskyla,0:1,2.66,3.59,2.7,10.07.2016
