38. Round,,1,X,2,
Blackburn - Reading,3:3,2,3.6,4,13.05.2007
Bolton - Aston Villa,2:2,2.25,3.4,4,13.05.2007
Chelsea - Everton,1:1,1.75,3.6,5.5,13.05.2007
Liverpool - Charlton,2:2,1.38,4.84,10.5,13.05.2007
Manchester United - West Ham,0:1,1.8,3.5,5.6,13.05.2007
Middlesbrough - Fulham,3:1,1.9,3.45,5.09,13.05.2007
Portsmouth - Arsenal,0:0,2.85,3.4,2.5,13.05.2007
Sheffield Utd - Wigan,1:2,2.25,3.45,3.25,13.05.2007
Tottenham - Manchester City,2:1,1.5,4,7.5,13.05.2007
Watford - Newcastle Utd,1:1,2.7,3.3,2.85,13.05.2007
33. Round,,1,X,2,
Tottenham - Blackburn,1:1,1.85,3.6,4.7,10.05.2007
34. Round,,1,X,2,
Chelsea - Manchester United,0:0,2.25,3.25,3.2,09.05.2007
37. Round,,1,X,2,
Charlton - Tottenham,0:2,3.35,3.45,2.35,07.05.2007
Arsenal - Chelsea,1:1,2.9,3.3,2.9,06.05.2007
Aston Villa - Sheffield Utd,3:0,2.04,3.3,4.34,05.05.2007
Everton - Portsmouth,3:0,1.95,3.4,4.4,05.05.2007
Fulham - Liverpool,1:0,3.2,3.3,2.7,05.05.2007
Manchester City - Manchester United,0:1,7.05,3.9,1.55,05.05.2007
Newcastle Utd - Blackburn,0:2,2.6,3.35,3.25,05.05.2007
Reading - Watford,0:2,1.45,4.34,8.75,05.05.2007
West Ham - Bolton,3:1,2.2,3.5,3.6,05.05.2007
Wigan - Middlesbrough,0:1,2.15,3.45,3.6,05.05.2007
36. Round,,1,X,2,
Reading - Newcastle Utd,1:0,2,3.5,4.09,30.04.2007
Arsenal - Fulham,3:1,1.37,4.59,9.5,29.04.2007
Blackburn - Charlton,4:1,2,3.45,4.59,28.04.2007
Chelsea - Bolton,2:2,1.3,5.25,12,28.04.2007
Everton - Manchester United,2:4,5.4,3.6,1.75,28.04.2007
Manchester City - Aston Villa,0:2,2.35,3.25,3.26,28.04.2007
Middlesbrough - Tottenham,2:3,2.95,3.4,2.5,28.04.2007
Portsmouth - Liverpool,2:1,3,3.3,2.7,28.04.2007
Sheffield Utd - Watford,1:0,1.58,3.9,7.2,28.04.2007
Wigan - West Ham,0:3,2.29,3.4,3.4,28.04.2007
35. Round,,1,X,2,
Aston Villa - Portsmouth,0:0,2.2,3.3,3.5,22.04.2007
Newcastle Utd - Chelsea,0:0,8.25,4,1.55,22.04.2007
Bolton - Reading,1:3,1.9,3.6,4.75,21.04.2007
Charlton - Sheffield Utd,1:1,2.04,3.4,3.8,21.04.2007
Fulham - Blackburn,1:1,2.29,3.3,3.2,21.04.2007
Liverpool - Wigan,2:0,1.45,4.5,8.5,21.04.2007
Manchester United - Middlesbrough,1:1,1.22,6.25,15.5,21.04.2007
Tottenham - Arsenal,2:2,2.8,3.25,2.6,21.04.2007
Watford - Manchester City,1:1,2.9,3.3,2.6,21.04.2007
West Ham - Everton,1:0,2.5,3.4,2.85,21.04.2007
34. Round,,1,X,2,
Blackburn - Watford,3:1,1.61,3.75,6.7,18.04.2007
33. Round,,1,X,2,
Liverpool - Middlesbrough,2:0,1.36,5,10,18.04.2007
West Ham - Chelsea,1:4,7.69,4.25,1.5,18.04.2007
Manchester United - Sheffield Utd,2:0,1.15,7.36,18,17.04.2007
25. Round,,1,X,2,
Arsenal - Manchester City,3:1,1.42,4.65,8.5,17.04.2007
34. Round,,1,X,2,
Everton - Charlton,2:1,1.77,3.5,5.2,15.04.2007
Wigan - Tottenham,3:3,3.2,3.3,2.4,15.04.2007
Arsenal - Bolton,2:1,1.7,3.6,5.5,14.04.2007
Manchester City - Liverpool,0:0,4.59,3.4,1.85,14.04.2007
Middlesbrough - Aston Villa,1:3,2.35,3.3,3.5,14.04.2007
Portsmouth - Newcastle Utd,2:1,2.1,3.35,3.9,14.04.2007
Reading - Fulham,1:0,2,3.4,4.45,14.04.2007
Sheffield Utd - West Ham,3:0,2.5,3.3,3,14.04.2007
33. Round,,1,X,2,
Aston Villa - Wigan,1:1,2,3.25,4.15,09.04.2007
Bolton - Everton,1:1,2.35,3.25,3.4,09.04.2007
Charlton - Reading,0:0,2.2,3.3,3.4,09.04.2007
Fulham - Manchester City,1:3,2.25,3.3,3.35,09.04.2007
Newcastle Utd - Arsenal,0:0,3.7,3.25,2.2,09.04.2007
Watford - Portsmouth,4:2,3.2,3.3,2.6,09.04.2007
32. Round,,1,X,2,
Arsenal - West Ham,0:1,1.45,4.33,7.9,07.04.2007
Blackburn - Aston Villa,1:2,2.04,3.2,4.33,07.04.2007
Chelsea - Tottenham,1:0,1.45,4.25,8.15,07.04.2007
Middlesbrough - Watford,4:1,1.8,3.5,5.65,07.04.2007
Portsmouth - Manchester United,2:1,6.5,3.8,1.65,07.04.2007
Reading - Liverpool,1:2,4.8,3.5,1.9,07.04.2007
Sheffield Utd - Newcastle Utd,1:2,2.38,3.3,3.2,07.04.2007
Wigan - Bolton,1:3,2.6,3.3,3.1,07.04.2007
Everton - Fulham,4:1,1.73,3.5,6.25,06.04.2007
Manchester City - Charlton,0:0,2.04,3.4,3.95,06.04.2007
31. Round,,1,X,2,
Aston Villa - Everton,1:1,2.4,3.2,3.15,02.04.2007
Tottenham - Reading,1:0,1.75,3.5,5.5,01.04.2007
Bolton - Sheffield Utd,1:0,1.72,3.5,5.9,31.03.2007
Charlton - Wigan,1:0,2.22,3.25,3.4,31.03.2007
Fulham - Portsmouth,1:1,2.35,3.25,3.2,31.03.2007
Liverpool - Arsenal,4:1,2.2,3.25,3.5,31.03.2007
Manchester United - Blackburn,4:1,1.35,5,11,31.03.2007
Newcastle Utd - Manchester City,0:1,2.1,3.3,4,31.03.2007
Watford - Chelsea,0:1,12.5,5.5,1.3,31.03.2007
West Ham - Middlesbrough,2:0,2.25,3.5,3.6,31.03.2007
30. Round,,1,X,2,
Aston Villa - Liverpool,0:0,4.4,3.4,1.95,18.03.2007
Charlton - Newcastle Utd,2:0,2.5,3.25,3.1,18.03.2007
Everton - Arsenal,1:0,3.5,3.3,,18.03.2007
Blackburn - West Ham,1:2,1.72,3.6,5.55,17.03.2007
Chelsea - Sheffield Utd,3:0,1.2,6.25,17,17.03.2007
Manchester United - Bolton,4:1,1.42,4.8,9.8,17.03.2007
Middlesbrough - Manchester City,0:2,2.4,3.25,4,17.03.2007
Reading - Portsmouth,0:0,2,3.4,4.2,17.03.2007
Tottenham - Watford,3:1,1.52,4,8.4,17.03.2007
Wigan - Fulham,0:0,2.2,3.35,3.75,17.03.2007
28. Round,,1,X,2,
Aston Villa - Arsenal,0:1,3.8,3.25,2.2,14.03.2007
Manchester City - Chelsea,0:1,7.5,4,1.52,14.03.2007
29. Round,,1,X,2,
Bolton - Blackburn,1:2,2.1,3.25,3.9,04.03.2007
West Ham - Tottenham,3:4,3.65,3.4,2.15,04.03.2007
Arsenal - Reading,2:1,1.65,3.9,7,03.03.2007
Fulham - Aston Villa,1:1,2.45,3.25,3.15,03.03.2007
Liverpool - Manchester United,0:1,2.75,3.2,2.85,03.03.2007
Manchester City - Wigan,0:1,2.2,3.3,4,03.03.2007
Newcastle Utd - Middlesbrough,0:0,2.1,3.4,4,03.03.2007
Portsmouth - Chelsea,0:2,7,3.75,1.6,03.03.2007
Sheffield Utd - Everton,1:1,2.95,3.2,2.8,03.03.2007
Watford - Charlton,2:2,2.75,3.4,2.8,03.03.2007
28. Round,,1,X,2,
Blackburn - Portsmouth,3:0,2.25,3.3,3.4,25.02.2007
Tottenham - Bolton,4:1,2.06,3.35,3.8,25.02.2007
Wigan - Newcastle Utd,1:0,2.45,3.3,3.2,25.02.2007
Charlton - West Ham,4:0,2.45,3.3,3.1,24.02.2007
Fulham - Manchester United,1:2,7.75,4.09,1.5,24.02.2007
Liverpool - Sheffield Utd,4:0,1.33,5.25,15,24.02.2007
Middlesbrough - Reading,2:1,2.45,3.25,3.15,24.02.2007
Watford - Everton,0:3,3.2,3.25,2.35,24.02.2007
25. Round,,1,X,2,
Everton - Tottenham,1:2,2.35,3.25,3.35,21.02.2007
21. Round,,1,X,2,
Watford - Wigan,1:1,2.6,3.3,2.85,21.02.2007
27. Round,,1,X,2,
Arsenal - Wigan,2:1,1.25,5.75,12,11.02.2007
Bolton - Fulham,2:1,1.7,3.6,5.5,11.02.2007
Chelsea - Middlesbrough,3:0,1.26,5.5,12,10.02.2007
Everton - Blackburn,1:0,2.15,3.25,3.55,10.02.2007
Manchester United - Charlton,2:0,1.14,8,29,10.02.2007
Newcastle Utd - Liverpool,2:1,4.84,3.5,1.95,10.02.2007
Portsmouth - Manchester City,2:1,2.04,3.35,4,10.02.2007
Reading - Aston Villa,2:0,2.29,3.4,3.5,10.02.2007
Sheffield Utd - Tottenham,2:1,3.03,3.25,2.6,10.02.2007
West Ham - Watford,0:1,1.8,3.65,4.75,10.02.2007
26. Round,,1,X,2,
Tottenham - Manchester United,0:4,4.84,3.65,1.8,04.02.2007
Aston Villa - West Ham,1:0,1.9,3.55,4.5,03.02.2007
Blackburn - Sheffield Utd,2:1,1.73,3.6,5.5,03.02.2007
Charlton - Chelsea,0:1,12,4.8,1.4,03.02.2007
Fulham - Newcastle Utd,2:1,2.5,3.25,3.2,03.02.2007
Liverpool - Everton,0:0,1.55,4,8.5,03.02.2007
Manchester City - Reading,0:2,2.2,3.4,3.5,03.02.2007
Middlesbrough - Arsenal,1:1,5.25,3.5,1.81,03.02.2007
Watford - Bolton,0:1,3.6,3.25,2.25,03.02.2007
Wigan - Portsmouth,1:0,2.7,3.2,2.8,03.02.2007
25. Round,,1,X,2,
Bolton - Charlton,1:1,1.55,3.8,7.1,31.01.2007
Chelsea - Blackburn,3:0,1.35,5.25,10.02,31.01.2007
Manchester United - Watford,4:0,1.14,7,22,31.01.2007
Newcastle Utd - Aston Villa,3:1,2.25,3.4,3.5,31.01.2007
Portsmouth - Middlesbrough,0:0,1.95,3.4,4.34,30.01.2007
Reading - Wigan,3:2,1.85,3.5,4.84,30.01.2007
Sheffield Utd - Fulham,2:0,2.45,3.2,3.05,30.01.2007
West Ham - Liverpool,1:2,6,3.75,1.67,30.01.2007
14. Round,,1,X,2,
Watford - Blackburn,2:1,3.6,3.35,2.2,23.01.2007
24. Round,,1,X,2,
Arsenal - Manchester United,2:1,2.65,3.25,2.9,21.01.2007
Wigan - Everton,0:2,2.75,3.25,2.75,21.01.2007
Aston Villa - Watford,2:0,1.74,3.6,6.5,20.01.2007
Fulham - Tottenham,1:1,3.2,3.3,2.54,20.01.2007
Liverpool - Chelsea,2:0,2.85,3.2,2.75,20.01.2007
Manchester City - Blackburn,0:3,2.5,3.25,3.15,20.01.2007
Middlesbrough - Bolton,5:1,2.65,3.25,2.8,20.01.2007
Newcastle Utd - West Ham,2:2,1.95,3.35,4.34,20.01.2007
Portsmouth - Charlton,0:1,1.57,4,7.5,20.01.2007
Reading - Sheffield Utd,3:1,1.9,3.45,4.65,20.01.2007
23. Round,,1,X,2,
Everton - Reading,1:1,2.04,3.3,3.85,14.01.2007
Tottenham - Newcastle Utd,2:3,1.8,3.5,5.6,14.01.2007
Blackburn - Arsenal,0:2,4.34,3.75,1.9,13.01.2007
Bolton - Manchester City,0:0,1.8,3.55,5.15,13.01.2007
Charlton - Middlesbrough,1:3,2.65,3.25,2.85,13.01.2007
Chelsea - Wigan,4:0,1.25,5.75,14,13.01.2007
Manchester United - Aston Villa,3:1,1.28,5.75,14,13.01.2007
Sheffield Utd - Portsmouth,1:1,2.8,3.25,2.75,13.01.2007
Watford - Liverpool,0:3,7.75,4,1.55,13.01.2007
West Ham - Fulham,3:3,2.1,3.4,3.8,13.01.2007
22. Round,,1,X,2,
Arsenal - Charlton,4:0,1.25,6,13,02.01.2007
Aston Villa - Chelsea,0:0,7.25,3.85,1.55,02.01.2007
Fulham - Watford,0:0,1.95,3.55,4.9,01.01.2007
Liverpool - Bolton,3:0,1.65,3.75,6.3,01.01.2007
Manchester City - Everton,2:1,2.4,3.25,3.05,01.01.2007
Middlesbrough - Sheffield Utd,3:1,1.8,3.4,4.5,01.01.2007
Newcastle Utd - Manchester United,2:2,6.95,3.6,1.55,01.01.2007
Portsmouth - Tottenham,1:1,2.4,3.25,3.1,01.01.2007
Reading - West Ham,6:0,2.1,3.3,3.65,01.01.2007
Wigan - Blackburn,0:3,2.38,3.25,2.95,01.01.2007
21. Round,,1,X,2,
Blackburn - Middlesbrough,2:1,1.96,3.3,4.34,30.12.2006
Bolton - Portsmouth,3:2,1.93,3.45,4.7,30.12.2006
Charlton - Aston Villa,2:1,2.75,3.25,2.8,30.12.2006
Chelsea - Fulham,2:2,1.22,6.6,20,30.12.2006
Everton - Newcastle Utd,3:0,2.15,3.25,3.6,30.12.2006
Manchester United - Reading,3:2,1.22,6.25,17,30.12.2006
Sheffield Utd - Arsenal,1:0,7,4,1.55,30.12.2006
Tottenham - Liverpool,0:1,3.1,3.25,2.5,30.12.2006
West Ham - Manchester City,0:1,2.25,3.3,3.65,30.12.2006
