38. Round,,1,X,2,
Birmingham - Arsenal,2:1,4.5,3.5,1.85,15.05.2005
Bolton - Everton,3:2,1.91,3.4,4.5,15.05.2005
Charlton - Crystal Palace,2:2,2.88,3.6,2.45,15.05.2005
Fulham - Norwich,6:0,2.75,3.6,2.5,15.05.2005
Liverpool - Aston Villa,2:1,1.7,3.55,6,15.05.2005
Manchester City - Middlesbrough,1:1,2.1,3.25,3.75,15.05.2005
Newcastle Utd - Chelsea,1:1,4,3.4,2.1,15.05.2005
Southampton - Manchester United,1:2,2.85,3.6,2.5,15.05.2005
Tottenham - Blackburn,0:0,1.61,3.75,7,15.05.2005
West Brom - Portsmouth,2:0,1.6,4.25,6.25,15.05.2005
33. Round,,1,X,2,
Arsenal - Everton,7:0,1.53,4,7,11.05.2005
Manchester United - Chelsea,1:3,2.2,3.25,3.4,10.05.2005
37. Round,,1,X,2,
Arsenal - Liverpool,3:1,1.8,3.5,5,08.05.2005
Aston Villa - Manchester City,1:2,2.37,3.3,3.1,07.05.2005
Blackburn - Fulham,1:3,2.1,3.25,3.9,07.05.2005
Chelsea - Charlton,1:0,1.36,5,9.99,07.05.2005
Crystal Palace - Southampton,2:2,2.25,3.4,3.25,07.05.2005
Everton - Newcastle Utd,2:0,1.75,3.5,5.35,07.05.2005
Manchester United - West Brom,1:1,1.3,5.65,9.99,07.05.2005
Middlesbrough - Tottenham,1:0,2.35,3.25,3.2,07.05.2005
Norwich - Birmingham,1:0,1.91,3.75,4.3,07.05.2005
Portsmouth - Bolton,1:1,3.1,3.39,2.5,07.05.2005
27. Round,,1,X,2,
Fulham - Newcastle Utd,1:3,2.25,3.25,3.3,04.05.2005
36. Round,,1,X,2,
West Brom - Arsenal,0:2,6.5,3.65,1.57,02.05.2005
Charlton - Manchester United,0:4,6,3.75,1.65,01.05.2005
Tottenham - Aston Villa,5:1,2,3.4,4.2,01.05.2005
Birmingham - Blackburn,2:1,2.2,3.25,3.7,30.04.2005
Bolton - Chelsea,0:2,3.7,3.3,2.1,30.04.2005
Fulham - Everton,2:0,2.85,3.25,2.6,30.04.2005
Liverpool - Middlesbrough,1:1,1.8,3.5,5.5,30.04.2005
Manchester City - Portsmouth,2:0,1.83,3.45,5.09,30.04.2005
Newcastle Utd - Crystal Palace,0:0,1.95,3.5,4.33,30.04.2005
Southampton - Norwich,4:3,2.15,3.4,3.6,30.04.2005
33. Round,,1,X,2,
Newcastle Utd - Middlesbrough,0:0,2.25,3.3,3.4,27.04.2005
West Brom - Blackburn,1:1,2.1,3.55,3.8,26.04.2005
35. Round,,1,X,2,
Arsenal - Tottenham,1:0,1.5,4,8.25,25.04.2005
Manchester United - Newcastle Utd,2:1,1.36,5,9.99,24.04.2005
Portsmouth - Southampton,4:1,2.35,3.3,3.3,24.04.2005
Aston Villa - Bolton,1:1,2.37,3.4,3,23.04.2005
Blackburn - Manchester City,0:0,2.35,3.3,3.1,23.04.2005
Chelsea - Fulham,3:1,1.33,5,9.99,23.04.2005
Crystal Palace - Liverpool,1:0,4,3.6,1.95,23.04.2005
Everton - Birmingham,1:1,1.7,3.6,5.75,23.04.2005
Middlesbrough - West Brom,4:0,2.04,3.4,4.09,23.04.2005
Norwich - Charlton,1:0,2.25,3.5,3.37,23.04.2005
34. Round,,1,X,2,
Aston Villa - Charlton,0:0,1.91,3.3,4.5,20.04.2005
Blackburn - Crystal Palace,1:0,1.91,3.4,4.34,20.04.2005
Chelsea - Arsenal,0:0,2.1,3.25,3.75,20.04.2005
Everton - Manchester United,1:0,5,3.4,1.8,20.04.2005
Manchester City - Birmingham,3:0,2,3.3,4,20.04.2005
Norwich - Newcastle Utd,2:1,2.5,3.4,2.95,20.04.2005
Portsmouth - Liverpool,1:2,3.5,3.3,2.1,20.04.2005
Tottenham - West Brom,1:1,1.72,3.6,5.5,20.04.2005
Bolton - Southampton,1:1,1.67,3.6,6,19.04.2005
Middlesbrough - Fulham,1:1,1.83,3.5,4.5,19.04.2005
33. Round,,1,X,2,
Birmingham - Portsmouth,0:0,1.91,3.4,4.5,16.04.2005
Charlton - Bolton,1:2,2.65,3.2,2.7,16.04.2005
Crystal Palace - Norwich,3:3,2.1,3.4,3.75,16.04.2005
Fulham - Manchester City,1:1,2.58,3.25,3.15,16.04.2005
Liverpool - Tottenham,2:2,1.75,3.75,5,16.04.2005
Southampton - Aston Villa,2:3,2.15,3.25,3.75,16.04.2005
32. Round,,1,X,2,
Aston Villa - West Brom,1:1,2,3.4,4.55,10.04.2005
Everton - Crystal Palace,4:0,1.67,3.5,5.85,10.04.2005
Tottenham - Newcastle Utd,1:0,2,3.3,3.9,10.04.2005
Blackburn - Southampton,3:0,2.1,3.25,3.8,09.04.2005
Bolton - Fulham,3:1,1.8,3.4,5,09.04.2005
Chelsea - Birmingham,1:1,1.31,5.5,9.99,09.04.2005
Manchester City - Liverpool,1:0,2.88,3.25,2.5,09.04.2005
Middlesbrough - Arsenal,0:1,5.6,3.5,1.75,09.04.2005
Norwich - Manchester United,2:0,9.99,4.51,1.4,09.04.2005
Portsmouth - Charlton,4:2,2.4,3.3,3.25,09.04.2005
31. Round,,1,X,2,
Fulham - Portsmouth,3:1,2.25,3.3,3.75,03.04.2005
West Brom - Everton,1:0,2.75,3.21,2.56,03.04.2005
Arsenal - Norwich,4:1,1.2,6.04,9.99,02.04.2005
Birmingham - Tottenham,1:1,2.38,3.25,3.1,02.04.2005
Charlton - Manchester City,2:2,2.25,3.25,3.55,02.04.2005
Crystal Palace - Middlesbrough,0:1,2.42,3.25,2.89,02.04.2005
Liverpool - Bolton,1:0,1.9,3.3,4.5,02.04.2005
Manchester United - Blackburn,0:0,1.29,5.01,14,02.04.2005
Newcastle Utd - Aston Villa,0:3,1.73,3.6,6,02.04.2005
Southampton - Chelsea,1:3,6.5,3.6,1.61,02.04.2005
30. Round,,1,X,2,
Birmingham - Aston Villa,2:0,2.4,3.2,3.2,20.03.2005
Liverpool - Everton,2:1,1.9,3.3,5,20.03.2005
Middlesbrough - Southampton,1:3,2.15,3.25,4,20.03.2005
Blackburn - Arsenal,0:1,4.7,3.35,1.95,19.03.2005
Bolton - Norwich,1:0,1.57,3.75,7,19.03.2005
Charlton - West Brom,1:4,1.74,3.5,5.65,19.03.2005
Chelsea - Crystal Palace,4:1,1.2,6,9.99,19.03.2005
Manchester United - Fulham,1:0,1.25,6,14,19.03.2005
Portsmouth - Newcastle Utd,1:1,2.9,3.25,2.54,19.03.2005
Tottenham - Manchester City,2:1,1.85,3.4,4.55,19.03.2005
28. Round,,1,X,2,
Liverpool - Blackburn,0:0,1.57,3.85,7,16.03.2005
27. Round,,1,X,2,
Charlton - Tottenham,2:0,2.41,3.25,3,16.03.2005
28. Round,,1,X,2,
Chelsea - West Brom,1:0,1.17,6.5,9.99,15.03.2005
29. Round,,1,X,2,
Manchester City - Bolton,0:1,2.5,3.25,3.1,07.03.2005
Everton - Blackburn,0:1,1.8,3.4,5,06.03.2005
West Brom - Birmingham,2:0,2.75,3.2,2.65,06.03.2005
Arsenal - Portsmouth,3:0,1.38,4.5,9.99,05.03.2005
Aston Villa - Middlesbrough,2:0,2.29,3.25,3.15,05.03.2005
Crystal Palace - Manchester United,0:0,8.5,4,1.5,05.03.2005
Fulham - Charlton,0:0,2.29,3.25,3.15,05.03.2005
Newcastle Utd - Liverpool,1:0,2.4,3.25,3,05.03.2005
Norwich - Chelsea,1:3,9.99,4.34,1.4,05.03.2005
Southampton - Tottenham,1:0,2.5,3.2,2.85,05.03.2005
28. Round,,1,X,2,
Norwich - Manchester City,2:3,2.9,3.2,2.65,28.02.2005
Middlesbrough - Charlton,2:2,2,3.25,4.33,27.02.2005
Newcastle Utd - Bolton,2:1,1.95,3.4,4.33,27.02.2005
Aston Villa - Everton,1:3,2.25,3.2,3.35,26.02.2005
Crystal Palace - Birmingham,2:0,2.8,3.2,2.75,26.02.2005
Manchester United - Portsmouth,2:1,1.22,6,9.99,26.02.2005
Southampton - Arsenal,1:1,6.2,3.6,1.61,26.02.2005
Tottenham - Fulham,2:0,1.87,3.35,5,26.02.2005
27. Round,,1,X,2,
West Brom - Southampton,0:0,2.38,3.3,3,22.02.2005
Arsenal - Crystal Palace,5:1,1.22,6,9.99,14.02.2005
Manchester City - Manchester United,0:2,5,3.39,1.8,13.02.2005
Birmingham - Liverpool,2:0,3.6,3.25,2.2,12.02.2005
Blackburn - Norwich,3:0,1.83,3.39,5.25,12.02.2005
Bolton - Middlesbrough,0:0,2.2,3.25,3.75,12.02.2005
Everton - Chelsea,0:1,5.35,3.3,1.83,12.02.2005
Portsmouth - Aston Villa,1:2,2.34,3.25,3.2,12.02.2005
26. Round,,1,X,2,
Chelsea - Manchester City,0:0,1.25,5.73,9.99,06.02.2005
Southampton - Everton,2:2,2.7,3.25,2.66,06.02.2005
Aston Villa - Arsenal,1:3,5,3.4,1.91,05.02.2005
Crystal Palace - Bolton,0:1,2.7,3.25,2.7,05.02.2005
Liverpool - Fulham,3:1,1.5,4.2,9,05.02.2005
Manchester United - Birmingham,2:0,1.29,5.5,9.99,05.02.2005
Middlesbrough - Blackburn,1:0,2.04,3.25,4.33,05.02.2005
Newcastle Utd - Charlton,1:1,1.8,3.55,4.8,05.02.2005
Norwich - West Brom,3:2,2.34,3.25,3.45,05.02.2005
Tottenham - Portsmouth,3:1,1.73,3.6,5.5,05.02.2005
25. Round,,1,X,2,
Birmingham - Southampton,2:1,1.91,3.4,4.05,02.02.2005
Blackburn - Chelsea,0:1,7.5,4,1.5,02.02.2005
Everton - Norwich,1:0,1.57,3.8,7,02.02.2005
Fulham - Aston Villa,1:1,2.35,3.3,3.1,02.02.2005
Manchester City - Newcastle Utd,1:1,2.44,3.3,3,02.02.2005
Arsenal - Manchester United,2:4,2.45,3.25,3.5,01.02.2005
Bolton - Tottenham,3:1,2.29,3.3,3.2,01.02.2005
Charlton - Liverpool,1:2,2.87,3.25,2.5,01.02.2005
Portsmouth - Middlesbrough,2:1,2.6,3.25,2.75,01.02.2005
West Brom - Crystal Palace,2:2,2.35,3.31,3.25,01.02.2005
24. Round,,1,X,2,
Blackburn - Bolton,0:1,2.31,3.25,3.2,24.01.2005
Arsenal - Newcastle Utd,1:0,1.5,4,8,23.01.2005
Birmingham - Fulham,1:2,1.95,3.3,4.33,22.01.2005
Chelsea - Portsmouth,3:0,1.22,6.5,9.99,22.01.2005
Crystal Palace - Tottenham,3:0,3.35,3.39,2.25,22.01.2005
Everton - Charlton,0:1,2,3.3,4.5,22.01.2005
Manchester United - Aston Villa,3:1,1.34,5,9.99,22.01.2005
Norwich - Middlesbrough,4:4,3.35,3.25,2.35,22.01.2005
