Manchester United - West Ham,4:1,1.45,3.9,7.4,10.01.1999
Arsenal - Liverpool,0:0,2,2.9,3.95,09.01.1999
Blackburn - Leeds,1:0,2.7,2.7,2.8,09.01.1999
Coventry - Nottingham,4:0,1.8,3.1,4.4,09.01.1999
Everton - Leicester,0:0,2.2,2.95,3.5,09.01.1999
Middlesbrough - Aston Villa,0:0,2.65,2.75,2.8,09.01.1999
Newcastle Utd - Chelsea,0:1,2.85,2.8,2.5,09.01.1999
Sheffield Wed - Tottenham,0:0,2.25,2.85,3.3,09.01.1999
Southampton - Charlton,3:1,1.95,3,4,09.01.1999
Wimbledon FC - Derby,2:1,2.15,2.9,3.6,09.01.1999
20. Round,,1,X,2,
Chelsea - Manchester United,0:0,2.29,2.85,3.35,29.12.1998
Leeds - Wimbledon FC,2:2,1.65,3.25,5.2,29.12.1998
Aston Villa - Sheffield Wed,2:1,1.5,3.5,6.6,28.12.1998
Charlton - Arsenal,0:1,3.95,3,2,28.12.1998
Derby - Middlesbrough,2:1,2.5,2.8,3,28.12.1998
Leicester - Blackburn,1:1,1.8,3.15,4.5,28.12.1998
Liverpool - Newcastle Utd,4:2,1.6,3.3,6,28.12.1998
Nottingham - Southampton,1:1,2.15,2.85,3.75,28.12.1998
Tottenham - Everton,4:1,1.95,2.95,4,28.12.1998
West Ham - Coventry,2:0,1.6,3.3,6,28.12.1998
19. Round,,1,X,2,
Arsenal - West Ham,1:0,1.75,3.15,4.59,26.12.1998
Blackburn - Aston Villa,2:1,3.5,2.95,2.25,26.12.1998
Coventry - Tottenham,1:1,2.54,2.9,2.95,26.12.1998
Everton - Derby,0:0,2.35,2.9,3.15,26.12.1998
Manchester United - Nottingham,3:0,1.27,4.84,9.5,26.12.1998
Middlesbrough - Liverpool,1:3,2.2,2.95,3.5,26.12.1998
Newcastle Utd - Leeds,0:3,2.4,2.85,3.2,26.12.1998
Sheffield Wed - Leicester,0:1,2.04,3,4,26.12.1998
Southampton - Chelsea,0:2,4,3,2,26.12.1998
Wimbledon FC - Charlton,2:1,1.8,3.15,4.4,26.12.1998
18. Round,,1,X,2,
Charlton - Aston Villa,0:1,3.5,2.9,2.1,21.12.1998
Arsenal - Leeds,3:1,1.9,3.2,3.3,20.12.1998
Chelsea - Tottenham,2:0,1.67,3.3,5.2,19.12.1998
Coventry - Derby,1:1,2.54,2.85,2.85,19.12.1998
Liverpool - Sheffield Wed,2:0,1.6,3.5,5.5,19.12.1998
Manchester United - Middlesbrough,2:3,1.46,3.6,6.6,19.12.1998
Newcastle Utd - Leicester,1:0,1.9,3.15,4.2,19.12.1998
Nottingham - Blackburn,2:2,2.25,3,3.6,19.12.1998
Southampton - Wimbledon FC,3:1,2.9,2.9,2.8,19.12.1998
West Ham - Everton,2:1,1.9,3.15,4.2,19.12.1998
3. Round,,1,X,2,
Manchester United - Chelsea,1:1,1.75,3.15,4.59,16.12.1998
17. Round,,1,X,2,
Leeds - Coventry,2:0,1.5,3.4,6.6,14.12.1998
Aston Villa - Arsenal,3:2,2.2,2.8,3.7,13.12.1998
Wimbledon FC - Liverpool,1:0,2.75,2.75,2.7,13.12.1998
Blackburn - Newcastle Utd,0:0,2.29,2.85,3.2,12.12.1998
Derby - Chelsea,2:2,2.9,2.8,2.5,12.12.1998
Everton - Southampton,1:0,1.7,3.1,4.5,12.12.1998
Leicester - Nottingham,3:1,1.77,3,4.3,12.12.1998
Middlesbrough - West Ham,1:0,2.04,2.9,3.5,12.12.1998
Sheffield Wed - Charlton,3:0,1.9,3,4.09,12.12.1998
Tottenham - Manchester United,2:2,3.2,2.95,2.29,12.12.1998
11. Round,,1,X,2,
Chelsea - Aston Villa,2:1,1.95,3.1,4.2,09.12.1998
16. Round,,1,X,2,
Sheffield Wed - Nottingham,3:2,1.85,3.1,3.9,07.12.1998
Middlesbrough - Newcastle Utd,2:2,2.1,3.15,3.15,06.12.1998
Aston Villa - Manchester United,1:1,2.6,2.8,2.95,05.12.1998
Blackburn - Charlton,1:0,2.1,2.9,3.7,05.12.1998
Derby - Arsenal,0:0,2.75,2.75,2.75,05.12.1998
Everton - Chelsea,0:0,3.1,2.95,2.4,05.12.1998
Leeds - West Ham,4:0,2.04,2.9,3.6,05.12.1998
Leicester - Southampton,2:0,1.8,3,4.59,05.12.1998
Tottenham - Liverpool,2:1,2.75,2.75,2.75,05.12.1998
Wimbledon FC - Coventry,2:1,1.8,3,4.59,05.12.1998
15. Round,,1,X,2,
Arsenal - Middlesbrough,1:1,1.7,3.25,4.7,29.11.1998
Liverpool - Blackburn,2:0,1.5,3.5,6,29.11.1998
Manchester United - Leeds,3:2,1.55,3.35,6.2,29.11.1998
Charlton - Everton,1:2,2.2,3,3.35,28.11.1998
Chelsea - Sheffield Wed,1:1,1.46,3.9,7.2,28.11.1998
Coventry - Leicester,1:1,2.4,2.75,3.25,28.11.1998
Newcastle Utd - Wimbledon FC,3:1,1.95,3.1,4,28.11.1998
Nottingham - Aston Villa,2:2,3.9,3.1,1.95,28.11.1998
Southampton - Derby,0:1,2.7,2.75,2.85,28.11.1998
West Ham - Tottenham,2:1,2.25,3,3.25,28.11.1998
14. Round,,1,X,2,
Everton - Newcastle Utd,1:0,2.45,2.8,3.3,23.11.1998
Derby - West Ham,0:2,2.1,2.9,3.7,22.11.1998
Aston Villa - Liverpool,2:4,1.8,3.2,4,21.11.1998
Blackburn - Southampton,0:2,1.76,3.1,4.5,21.11.1998
Leeds - Charlton,4:1,1.72,3.1,5,21.11.1998
Leicester - Chelsea,2:4,3,2.8,2.5,21.11.1998
Middlesbrough - Coventry,2:0,1.7,3.2,4.8,21.11.1998
Sheffield Wed - Manchester United,3:1,4.4,2.95,1.9,21.11.1998
Tottenham - Nottingham,2:0,1.77,3.1,4.7,21.11.1998
Wimbledon FC - Arsenal,1:0,3.4,2.85,2.29,21.11.1998
13. Round,,1,X,2,
Nottingham - Derby,2:2,2.85,2.85,3,16.11.1998
Coventry - Everton,3:0,2.29,2.8,3.5,15.11.1998
Arsenal - Tottenham,0:0,1.65,3.35,5.5,14.11.1998
Charlton - Middlesbrough,1:1,2.6,2.75,2.95,14.11.1998
Chelsea - Wimbledon FC,3:0,1.55,3.4,6,14.11.1998
Liverpool - Leeds,1:3,1.8,3,5,14.11.1998
Manchester United - Blackburn,3:2,1.31,4.5,8,14.11.1998
Newcastle Utd - Sheffield Wed,1:1,1.7,3.15,4.84,14.11.1998
Southampton - Aston Villa,1:4,3.85,2.8,2,14.11.1998
West Ham - Leicester,3:2,2.15,2.8,3.8,14.11.1998
12. Round,,1,X,2,
Arsenal - Everton,1:0,1.45,3.9,6.6,08.11.1998
Leeds - Sheffield Wed,2:1,1.7,3.2,5.25,08.11.1998
Manchester United - Newcastle Utd,0:0,1.36,4.5,7.6,08.11.1998
West Ham - Chelsea,1:1,2.75,2.95,2.7,08.11.1998
Aston Villa - Tottenham,3:2,1.7,3.3,4.84,07.11.1998
Blackburn - Coventry,1:2,1.7,3.3,5,07.11.1998
Charlton - Leicester,0:0,2.5,2.9,2.9,07.11.1998
Liverpool - Derby,1:2,1.5,3.5,6.5,07.11.1998
Nottingham - Wimbledon FC,0:1,2.4,2.9,3,07.11.1998
Southampton - Middlesbrough,3:3,2.8,2.95,2.65,07.11.1998
11. Round,,1,X,2,
Tottenham - Charlton,2:2,1.9,3,3.7,02.11.1998
Middlesbrough - Nottingham,1:1,1.6,3.3,6,01.11.1998
Coventry - Arsenal,0:1,3.75,2.85,2.15,31.10.1998
Derby - Leeds,2:2,2.29,2.9,3.1,31.10.1998
Everton - Manchester United,1:4,4,3,1.95,31.10.1998
Leicester - Liverpool,1:0,3,2.95,2.4,31.10.1998
Newcastle Utd - West Ham,0:3,1.75,3.2,5,31.10.1998
Sheffield Wed - Southampton,0:0,1.8,3.2,4.8,31.10.1998
Wimbledon FC - Blackburn,1:1,2.2,2.95,3.5,31.10.1998
10. Round,,1,X,2,
Blackburn - Arsenal,1:2,2.6,,2.4,25.10.1998
Leeds - Chelsea,0:0,2.5,3,2.5,25.10.1998
Aston Villa - Leicester,1:1,1.5,3.5,6,24.10.1998
Charlton - West Ham,4:2,2.6,2.9,2.85,24.10.1998
Derby - Manchester United,1:1,3.5,2.95,2.04,24.10.1998
Liverpool - Nottingham,5:1,1.35,4.4,7,24.10.1998
Sheffield Wed - Everton,0:0,2.2,2.8,3.35,24.10.1998
Southampton - Coventry,2:1,2.4,2.95,3,24.10.1998
Tottenham - Newcastle Utd,2:0,2.45,2.9,2.95,24.10.1998
Wimbledon FC - Middlesbrough,2:2,2.45,2.95,2.95,24.10.1998
9. Round,,1,X,2,
Leicester - Tottenham,2:1,2.29,3.1,3.5,19.10.1998
Coventry - Sheffield Wed,1:0,2.15,2.9,3.3,18.10.1998
Arsenal - Southampton,1:1,1.2,5.5,9.99,17.10.1998
Chelsea - Charlton,2:1,1.45,3.8,6.5,17.10.1998
Everton - Liverpool,0:0,3.35,3,2.1,17.10.1998
Manchester United - Wimbledon FC,5:1,1.3,4.5,7.5,17.10.1998
Middlesbrough - Blackburn,2:1,2,3,3.6,17.10.1998
Newcastle Utd - Derby,2:1,1.8,3.15,4.5,17.10.1998
Nottingham - Leeds,1:1,2.75,2.8,2.75,17.10.1998
West Ham - Aston Villa,0:0,2.8,2.8,2.7,17.10.1998
8. Round,,1,X,2,
Arsenal - Newcastle Utd,3:0,1.65,3.4,5.5,04.10.1998
Liverpool - Chelsea,1:1,1.9,3.1,3.7,04.10.1998
Blackburn - West Ham,3:0,2,3,3.7,03.10.1998
Coventry - Aston Villa,1:2,3,2.95,2.29,03.10.1998
Derby - Tottenham,0:1,1.8,3.15,4.09,03.10.1998
Leeds - Leicester,0:1,1.65,3.4,5.5,03.10.1998
Middlesbrough - Sheffield Wed,4:0,1.9,3.15,3.75,03.10.1998
Nottingham - Charlton,0:1,2,3,3.7,03.10.1998
Southampton - Manchester United,0:3,4.8,3.4,1.65,03.10.1998
Wimbledon FC - Everton,1:2,1.9,3.15,3.75,03.10.1998
7. Round,,1,X,2,
West Ham - Southampton,1:0,1.5,3.5,6.5,28.09.1998
Leicester - Wimbledon FC,1:1,2.04,3,3.5,27.09.1998
Aston Villa - Derby,1:0,1.75,3.2,4.65,26.09.1998
Charlton - Coventry,1:1,2.04,3,3.6,26.09.1998
Chelsea - Middlesbrough,2:0,1.55,3.4,6,26.09.1998
Everton - Blackburn,0:0,2.35,2.95,2.95,26.09.1998
Newcastle Utd - Nottingham,2:0,1.6,3.4,5.5,26.09.1998
Sheffield Wed - Arsenal,1:0,4,3,1.9,26.09.1998
Tottenham - Leeds,3:3,2.85,2.9,2.85,26.09.1998
Manchester United - Liverpool,2:0,1.9,3.15,3.8,24.09.1998
6. Round,,1,X,2,
Blackburn - Chelsea,3:4,2.75,2.85,2.6,21.09.1998
Arsenal - Manchester United,3:0,2.45,3,3.1,20.09.1998
Coventry - Newcastle Utd,1:5,2.4,2.9,2.9,19.09.1998
Derby - Leicester,2:0,1.9,3.1,3.8,19.09.1998
Leeds - Aston Villa,0:0,2.2,3,3.5,19.09.1998
Liverpool - Charlton,3:3,1.25,5,9,19.09.1998
Middlesbrough - Everton,2:2,1.85,3.15,4.2,19.09.1998
Nottingham - West Ham,0:0,2.35,3,3.1,19.09.1998
Southampton - Tottenham,1:1,2.65,2.95,2.7,19.09.1998
Wimbledon FC - Sheffield Wed,2:1,2.04,3.1,3.4,19.09.1998
5. Round,,1,X,2,
Tottenham - Middlesbrough,0:3,2.04,3,3.75,13.09.1998
Aston Villa - Wimbledon FC,2:0,1.75,3.2,4.84,12.09.1998
Charlton - Derby,1:2,2.35,2.95,3.1,12.09.1998
Chelsea - Nottingham,2:1,1.45,3.8,7,12.09.1998
Everton - Leeds,0:0,2.85,2.95,2.85,12.09.1998
Leicester - Arsenal,1:1,3.1,2.95,2.25,12.09.1998
Manchester United - Coventry,2:0,1.3,4.59,8,12.09.1998
Newcastle Utd - Southampton,4:0,1.55,3.5,6,12.09.1998
Sheffield Wed - Blackburn,3:0,2.5,2.9,2.75,12.09.1998
West Ham - Liverpool,2:1,3.1,2.95,2.29,12.09.1998
4. Round,,1,X,2,
Aston Villa - Newcastle Utd,1:0,1.95,3,3.75,09.09.1998
Chelsea - Arsenal,0:0,2.45,2.85,2.95,09.09.1998
Derby - Sheffield Wed,1:0,1.85,3.15,4,09.09.1998
Leicester - Middlesbrough,0:1,1.8,3.15,4.09,09.09.1998
Liverpool - Coventry,2:0,1.35,4.5,7.6,09.09.1998
Tottenham - Blackburn,2:1,2.45,2.95,2.95,09.09.1998
West Ham - Wimbledon FC,3:4,1.95,3,3.75,09.09.1998
Leeds - Southampton,3:0,1.5,3.4,6.5,08.09.1998
Manchester United - Charlton,4:1,1.95,3.1,3.6,08.09.1998
Nottingham - Everton,0:2,1.9,3.15,3.8,08.09.1998
3. Round,,1,X,2,
Newcastle Utd - Liverpool,1:4,2.75,2.8,2.65,30.08.1998
Arsenal - Charlton,0:0,1.3,4.5,8,29.08.1998
Blackburn - Leicester,1:0,1.8,3.15,4.5,29.08.1998
Coventry - West Ham,0:0,2.2,2.95,3.3,29.08.1998
Everton - Tottenham,0:1,2.1,3,3.4,29.08.1998
Middlesbrough - Derby,1:1,2.1,3,3.5,29.08.1998
Sheffield Wed - Aston Villa,0:1,2.5,2.9,2.7,29.08.1998
Southampton - Nottingham,1:2,2.35,3.1,3.3,29.08.1998
Wimbledon FC - Leeds,1:1,2.6,2.85,2.6,29.08.1998
2. Round,,1,X,2,
Leeds - Blackburn,1:0,2,2.7,3.8,24.08.1998
Aston Villa - Middlesbrough,3:1,1.7,3.1,4.5,22.08.1998
Charlton - Southampton,5:0,2.4,2.8,3.1,22.08.1998
Chelsea - Newcastle Utd,1:1,1.7,3.1,4.5,22.08.1998
Derby - Wimbledon FC,0:0,1.8,3,4.3,22.08.1998
Leicester - Everton,2:0,1.8,3,4.3,22.08.1998
Liverpool - Arsenal,0:0,2.4,2.8,3.1,22.08.1998
Nottingham - Coventry,1:0,2.4,2.8,3.1,22.08.1998
Tottenham - Sheffield Wed,0:3,2.2,2.9,3.5,22.08.1998
West Ham - Manchester United,0:0,4.2,3.1,1.75,22.08.1998
1. Round,,1,X,2,
Arsenal - Nottingham,2:1,1.35,4.09,9,17.08.1998
Southampton - Liverpool,1:2,3.3,2.9,2.29,16.08.1998
Blackburn - Derby,0:0,1.9,3,4.09,15.08.1998
Coventry - Chelsea,2:1,2.9,2.8,2.5,15.08.1998
Everton - Aston Villa,0:0,3.1,2.95,2.29,15.08.1998
Manchester United - Leicester,2:2,1.6,2.9,6,15.08.1998
Middlesbrough - Leeds,0:0,2.7,2.7,2.7,15.08.1998
Newcastle Utd - Charlton,0:0,1.6,2.9,6,15.08.1998
Sheffield Wed - West Ham,0:1,2.1,2.85,3.5,15.08.1998
Wimbledon FC - Tottenham,3:1,2.5,2.7,2.9,15.08.1998
