38. Round,,1,X,2,
Birmingham - Blackburn,4:1,3.15,3.5,6,11.05.2008
Chelsea - Bolton,1:1,1.2,8.5,20,11.05.2008
Derby - Reading,0:4,5.59,4.05,1.74,11.05.2008
Everton - Newcastle Utd,3:1,1.85,3.75,5.25,11.05.2008
Middlesbrough - Manchester City,8:1,2.2,3.31,4.4,11.05.2008
Portsmouth - Fulham,0:1,3.4,3.5,4.25,11.05.2008
Sunderland - Arsenal,0:1,4.25,3.6,2.04,11.05.2008
Tottenham - Liverpool,0:2,2.88,3.4,3.05,11.05.2008
West Ham - Aston Villa,2:2,3.37,3.61,2.29,11.05.2008
Wigan - Manchester United,0:2,16,6.5,1.3,11.05.2008
37. Round,,1,X,2,
Newcastle Utd - Chelsea,0:2,6.75,4.32,1.62,05.05.2008
Arsenal - Everton,1:0,1.67,3.92,7,04.05.2008
Liverpool - Manchester City,1:0,3.4,4.22,8.02,04.05.2008
Aston Villa - Wigan,0:2,1.55,4.34,8,03.05.2008
Blackburn - Derby,3:1,1.3,6.5,16,03.05.2008
Bolton - Sunderland,2:0,1.82,3.75,6,03.05.2008
Fulham - Birmingham,2:0,2.25,5.2,42,03.05.2008
Manchester United - West Ham,4:1,1.2,8.1,19.03,03.05.2008
Middlesbrough - Portsmouth,2:0,2.1,3.62,5.2,03.05.2008
Reading - Tottenham,0:1,2.5,3.4,3.3,03.05.2008
36. Round,,1,X,2,
Derby - Arsenal,2:6,12.36,5.5,1.31,28.04.2008
Everton - Aston Villa,2:2,2.6,3.3,3.3,27.04.2008
Portsmouth - Blackburn,0:1,4,3.3,4.5,27.04.2008
Birmingham - Liverpool,2:2,8,3.3,4,26.04.2008
Chelsea - Manchester United,2:1,2.6,3.2,3.35,26.04.2008
Manchester City - Fulham,2:3,4.5,3.5,8,26.04.2008
Sunderland - Middlesbrough,3:2,2.45,3.25,3.4,26.04.2008
Tottenham - Bolton,1:1,1.85,3.89,5.26,26.04.2008
West Ham - Newcastle Utd,2:2,2.75,3.35,2.88,26.04.2008
Wigan - Reading,0:0,2.1,3.44,4.2,26.04.2008
35. Round,,1,X,2,
Aston Villa - Birmingham,5:1,1.82,3.6,5.85,20.04.2008
Manchester City - Portsmouth,3:1,2.62,3.4,3.15,20.04.2008
Newcastle Utd - Sunderland,2:0,1.99,3.5,4.59,20.04.2008
Arsenal - Reading,2:0,1.33,5.3,12.41,19.04.2008
Blackburn - Manchester United,1:1,6.83,4,1.65,19.04.2008
Fulham - Liverpool,0:2,4,3.4,2.39,19.04.2008
Middlesbrough - Bolton,0:1,2.1,3.45,4.09,19.04.2008
West Ham - Derby,2:1,1.52,4.59,10,19.04.2008
Wigan - Tottenham,1:1,2.7,3.5,3,19.04.2008
Everton - Chelsea,0:1,3.87,3.4,2.25,17.04.2008
34. Round,,1,X,2,
Chelsea - Wigan,1:1,1.25,6.25,16.97,14.04.2008
Liverpool - Blackburn,3:1,1.53,4.2,8.26,13.04.2008
Manchester United - Arsenal,2:1,1.91,3.8,4.95,13.04.2008
Birmingham - Everton,1:1,3.1,3.35,2.5,12.04.2008
Bolton - West Ham,1:0,2.2,3.67,3.93,12.04.2008
Derby - Aston Villa,0:6,6.5,4.25,1.65,12.04.2008
Portsmouth - Newcastle Utd,0:0,2.25,3.42,3.77,12.04.2008
Reading - Fulham,0:2,1.99,3.74,4.5,12.04.2008
Sunderland - Manchester City,1:2,5,3.4,8,12.04.2008
Tottenham - Middlesbrough,1:1,1.75,3.96,5.6,12.04.2008
33. Round,,1,X,2,
West Ham - Portsmouth,0:1,2.35,3.44,3.53,08.04.2008
Everton - Derby,1:0,1.3,6.25,14.6,06.04.2008
Middlesbrough - Manchester United,2:2,8.5,4.5,1.48,06.04.2008
Arsenal - Liverpool,1:1,2.25,3.4,5.25,05.04.2008
Aston Villa - Bolton,4:0,1.81,3.7,5.5,05.04.2008
Blackburn - Tottenham,1:1,2.45,3.4,3.23,05.04.2008
Fulham - Sunderland,1:3,7.5,3.6,3.54,05.04.2008
Manchester City - Chelsea,0:2,5.68,3.7,1.8,05.04.2008
Newcastle Utd - Reading,3:0,1.85,3.78,5.17,05.04.2008
Wigan - Birmingham,2:0,2.21,7.5,26,05.04.2008
32. Round,,1,X,2,
Chelsea - Middlesbrough,1:0,1.33,5.5,14.4,30.03.2008
Liverpool - Everton,1:0,1.81,3.5,5.6,30.03.2008
Tottenham - Newcastle Utd,1:4,1.65,4.2,6.75,30.03.2008
Birmingham - Manchester City,3:1,2.54,3.3,3.19,29.03.2008
Bolton - Arsenal,2:3,5.8,3.6,1.8,29.03.2008
Derby - Fulham,2:2,3.27,3.4,2.45,29.03.2008
Manchester United - Aston Villa,4:0,1.35,5.2,12,29.03.2008
Portsmouth - Wigan,2:0,1.93,3.6,5.2,29.03.2008
Reading - Blackburn,0:0,2.45,3.35,3.25,29.03.2008
Sunderland - West Ham,2:1,2.45,3.4,4.75,29.03.2008
31. Round,,1,X,2,
Chelsea - Arsenal,2:1,2.27,3.3,3.65,23.03.2008
Manchester United - Liverpool,3:0,2.11,7,41,23.03.2008
Aston Villa - Sunderland,0:1,1.95,3.89,7,22.03.2008
Blackburn - Wigan,3:1,2.11,3.4,7,22.03.2008
Bolton - Manchester City,0:0,2.9,3.25,3.6,22.03.2008
Everton - West Ham,1:1,1.75,5.5,18,22.03.2008
Middlesbrough - Derby,1:0,1.5,6.5,26,22.03.2008
Newcastle Utd - Fulham,2:0,1.9,3.59,5,22.03.2008
Reading - Birmingham,2:1,2.1,3.4,4.09,22.03.2008
Tottenham - Portsmouth,2:0,1.9,3.75,6.25,22.03.2008
29. Round,,1,X,2,
Manchester United - Bolton,2:0,1.2,25,101,19.03.2008
27. Round,,1,X,2,
Tottenham - Chelsea,4:4,11,4.5,2.23,19.03.2008
30. Round,,1,X,2,
Birmingham - Newcastle Utd,1:1,2.37,3.4,3.35,17.03.2008
Fulham - Everton,1:0,4,3.45,2.5,16.03.2008
Manchester City - Tottenham,2:1,10,4.2,2.7,16.03.2008
Wigan - Bolton,1:0,4,3.3,3.4,16.03.2008
Arsenal - Middlesbrough,1:1,11,5.5,21,15.03.2008
Derby - Manchester United,0:1,101,11,1.2,15.03.2008
Liverpool - Reading,2:1,1.3,11,101,15.03.2008
