38. Round,,1,X,2,
Aston Villa - Manchester United,0:1,3,3.1,2.29,14.05.2000
Bradford - Liverpool,1:0,3.7,3.7,1.92,14.05.2000
Chelsea - Derby,4:0,1.54,3.8,6.6,14.05.2000
Everton - Middlesbrough,0:2,2.04,3.1,3.8,14.05.2000
Newcastle Utd - Arsenal,4:2,2.1,3,3.1,14.05.2000
Sheffield Wed - Leicester,4:0,2.9,2.9,2.4,14.05.2000
Southampton - Wimbledon FC,2:0,2.5,3.5,2.25,14.05.2000
Tottenham - Sunderland,3:1,2.15,3,3.6,14.05.2000
Watford - Coventry,1:0,2.6,2.95,2.6,14.05.2000
West Ham - Leeds,0:0,3,3.1,2.2,14.05.2000
32. Round,,1,X,2,
Arsenal - Sheffield Wed,3:3,1.3,5.2,9,09.05.2000
37. Round,,1,X,2,
Leeds - Everton,1:1,1.54,3.5,6,08.05.2000
Liverpool - Southampton,0:0,1.32,4.5,8.5,07.05.2000
Arsenal - Chelsea,2:1,1.96,3.2,3.9,06.05.2000
Coventry - Sheffield Wed,4:1,1.96,3.1,4.25,06.05.2000
Derby - Newcastle Utd,0:0,2.35,3.05,3.1,06.05.2000
Leicester - Bradford,3:0,2,3.2,3.5,06.05.2000
Manchester United - Tottenham,3:1,1.43,4.09,8,06.05.2000
Middlesbrough - Watford,1:1,1.43,4.09,8,06.05.2000
Sunderland - West Ham,1:0,2.04,3.1,3.8,06.05.2000
Wimbledon FC - Aston Villa,2:2,2.35,3.2,2.65,06.05.2000
35. Round,,1,X,2,
Leeds - Watford,3:1,1.21,5.5,9.99,03.05.2000
26. Round,,1,X,2,
Liverpool - Leicester,0:2,1.43,4.09,7.2,03.05.2000
35. Round,,1,X,2,
Arsenal - West Ham,2:1,1.43,4.09,7.2,02.05.2000
Middlesbrough - Newcastle Utd,2:2,2.29,3,3.2,02.05.2000
36. Round,,1,X,2,
Bradford - Wimbledon FC,3:0,2.1,3.15,3.3,30.04.2000
Sheffield Wed - Leeds,0:3,3.2,3.25,2.1,30.04.2000
Aston Villa - Sunderland,1:1,1.91,3.1,4.5,29.04.2000
Chelsea - Liverpool,2:0,2.29,3,3.1,29.04.2000
Everton - Arsenal,0:1,3.4,3,2.15,29.04.2000
Newcastle Utd - Coventry,2:0,1.7,3.2,5.5,29.04.2000
Southampton - Leicester,1:2,2.1,3.05,3.25,29.04.2000
Tottenham - Derby,1:1,1.91,3.1,4.4,29.04.2000
Watford - Manchester United,2:3,7,4,1.43,29.04.2000
West Ham - Middlesbrough,0:1,1.86,3.1,4.59,29.04.2000
35. Round,,1,X,2,
Derby - Southampton,2:0,1.96,3.2,3.75,24.04.2000
Manchester United - Chelsea,3:2,1.8,3.5,4.4,24.04.2000
Sunderland - Bradford,0:1,1.48,4.09,6,24.04.2000
34. Round,,1,X,2,
Newcastle Utd - Leeds,2:2,2.4,3,3,23.04.2000
Watford - Arsenal,2:3,7,4,1.43,23.04.2000
Aston Villa - Leicester,2:2,1.77,3.4,4.84,22.04.2000
Chelsea - Middlesbrough,1:1,1.48,3.9,7,22.04.2000
Sheffield Wed - Sunderland,0:2,2.4,3,2.85,22.04.2000
Southampton - Manchester United,1:3,5,3.5,1.75,22.04.2000
Tottenham - Wimbledon FC,2:0,1.96,3.2,3.9,22.04.2000
West Ham - Coventry,5:0,1.8,3.1,5,22.04.2000
Bradford - Derby,4:4,2.5,3,2.6,21.04.2000
Everton - Liverpool,0:0,3.7,3.2,2.1,21.04.2000
35. Round,,1,X,2,
Leicester - Tottenham,0:1,2.04,3,3.75,19.04.2000
33. Round,,1,X,2,
Leeds - Arsenal,0:4,2.35,2.9,3.15,16.04.2000
Wimbledon FC - Liverpool,1:2,5.2,3.6,1.7,16.04.2000
Coventry - Middlesbrough,2:1,2.25,3,3.2,15.04.2000
Derby - West Ham,1:2,2.45,2.9,3,15.04.2000
Everton - Bradford,4:0,1.48,4,7,15.04.2000
Manchester United - Sunderland,4:0,1.34,4.5,8.4,15.04.2000
Newcastle Utd - Leicester,0:2,1.86,3.2,4.5,15.04.2000
Sheffield Wed - Chelsea,1:0,4.5,3.2,1.86,15.04.2000
Southampton - Watford,2:0,1.54,3.6,6,15.04.2000
Tottenham - Aston Villa,2:4,2.25,3,3.2,15.04.2000
35. Round,,1,X,2,
Wimbledon FC - Sheffield Wed,0:2,1.86,3.3,4.4,12.04.2000
32. Round,,1,X,2,
Chelsea - Coventry,2:1,1.4,4.5,7.6,12.04.2000
West Ham - Newcastle Utd,2:1,2.25,3.1,3.5,12.04.2000
Middlesbrough - Manchester United,3:4,4.5,3.25,1.86,10.04.2000
Aston Villa - Leeds,1:0,2.5,2.9,2.95,09.04.2000
Liverpool - Tottenham,2:0,1.5,3.8,6.7,09.04.2000
Bradford - Southampton,1:2,2.5,2.9,2.95,08.04.2000
Leicester - Everton,1:1,2.2,3,3.5,08.04.2000
Sunderland - Wimbledon FC,2:1,1.75,3.4,5,08.04.2000
Watford - Derby,0:0,2.6,3,2.6,08.04.2000
31. Round,,1,X,2,
Sheffield Wed - Aston Villa,0:1,3,3,2.4,05.04.2000
Tottenham - Middlesbrough,2:3,1.9,3.2,4.09,03.04.2000
Derby - Leicester,3:0,2.29,3,3.1,02.04.2000
Coventry - Liverpool,0:3,3.5,3,2.15,01.04.2000
Everton - Watford,4:2,1.42,4,7.5,01.04.2000
Leeds - Chelsea,0:1,2,3.1,3.8,01.04.2000
Manchester United - West Ham,7:1,1.32,4.59,8.5,01.04.2000
Newcastle Utd - Bradford,2:0,1.42,4,7.5,01.04.2000
Southampton - Sunderland,1:2,2.45,2.95,3,01.04.2000
Wimbledon FC - Arsenal,1:3,4.4,3.25,1.85,01.04.2000
30. Round,,1,X,2,
Arsenal - Coventry,3:0,1.35,4.3,8,26.03.2000
Leicester - Leeds,2:1,3.85,3.1,1.95,26.03.2000
West Ham - Wimbledon FC,2:1,1.8,3.2,4.3,26.03.2000
Aston Villa - Derby,2:0,1.6,3.4,5.6,25.03.2000
Bradford - Manchester United,0:4,6.7,3.8,1.47,25.03.2000
Chelsea - Southampton,1:1,1.38,4.2,8,25.03.2000
Liverpool - Newcastle Utd,2:1,1.6,3.5,5.5,25.03.2000
Middlesbrough - Sheffield Wed,1:0,1.7,3.5,5,25.03.2000
Sunderland - Everton,2:1,2.1,3.1,3.5,25.03.2000
Watford - Tottenham,1:1,3.7,3.15,2,25.03.2000
29. Round,,1,X,2,
Arsenal - Tottenham,2:1,1.75,3.3,4.65,19.03.2000
Everton - Newcastle Utd,0:2,2.2,3.1,3.5,19.03.2000
Leeds - Wimbledon FC,4:1,1.4,4.09,7,19.03.2000
Coventry - Bradford,4:0,1.75,3.3,4.84,18.03.2000
Derby - Liverpool,0:2,3.5,3.15,2,18.03.2000
Leicester - Manchester United,0:2,4.25,3.3,1.85,18.03.2000
Southampton - Aston Villa,2:0,2.8,3,2.4,18.03.2000
Sunderland - Middlesbrough,1:1,2,3.15,3.6,18.03.2000
Watford - Sheffield Wed,1:0,2.65,3,2.5,18.03.2000
West Ham - Chelsea,0:0,2.85,2.95,2.4,18.03.2000
35. Round,,1,X,2,
Coventry - Everton,1:0,2.4,3,2.8,15.03.2000
Liverpool - Aston Villa,0:0,1.66,3.5,5.5,15.03.2000
28. Round,,1,X,2,
Bradford - Leeds,1:2,4.3,3.2,1.95,12.03.2000
Middlesbrough - Arsenal,2:1,3.35,3.1,2.25,12.03.2000
Aston Villa - Coventry,1:0,1.65,3.4,5.5,11.03.2000
Chelsea - Everton,1:1,1.6,3.4,6,11.03.2000
Liverpool - Sunderland,1:1,1.4,4,7,11.03.2000
Manchester United - Derby,3:1,1.25,5.5,9,11.03.2000
Newcastle Utd - Watford,1:0,1.4,4,7,11.03.2000
Sheffield Wed - West Ham,3:1,2.7,3,2.5,11.03.2000
Tottenham - Southampton,7:2,1.7,3.3,4.59,11.03.2000
Wimbledon FC - Leicester,2:1,2.29,3,3.1,11.03.2000
5. Round,,1,X,2,
West Ham - Southampton,2:0,1.75,3.3,5,08.03.2000
27. Round,,1,X,2,
Aston Villa - Arsenal,1:1,2.7,2.85,2.7,05.03.2000
Leeds - Coventry,3:0,1.5,3.6,7,05.03.2000
Leicester - Sunderland,5:2,2.25,2.95,3.5,05.03.2000
Derby - Wimbledon FC,4:0,2.2,2.95,3.6,04.03.2000
Everton - Sheffield Wed,1:1,1.6,3.3,6,04.03.2000
Manchester United - Liverpool,1:1,1.85,3.3,4.5,04.03.2000
Newcastle Utd - Chelsea,0:1,2.5,2.9,2.85,04.03.2000
Southampton - Middlesbrough,1:1,2.2,2.95,3.6,04.03.2000
Tottenham - Bradford,1:1,1.55,3.6,6.5,04.03.2000
Watford - West Ham,1:2,3.1,3,2.29,04.03.2000
26. Round,,1,X,2,
Arsenal - Southampton,3:1,1.4,4.2,8,26.02.2000
Bradford - Aston Villa,1:1,3.15,3,2.35,26.02.2000
Chelsea - Watford,2:1,1.26,5,9.99,26.02.2000
Coventry - Tottenham,0:1,2.4,3,3.2,26.02.2000
Middlesbrough - Leeds,0:0,3.4,3,2.25,26.02.2000
Sheffield Wed - Newcastle Utd,0:2,2.95,3,2.4,26.02.2000
Sunderland - Derby,1:1,1.7,3.3,5.7,26.02.2000
West Ham - Everton,0:4,2.1,3.1,3.6,26.02.2000
Wimbledon FC - Manchester United,2:2,5,3.3,1.75,26.02.2000
22. Round,,1,X,2,
Leeds - Manchester United,0:1,2.85,2.85,2.85,20.02.2000
20. Round,,1,X,2,
Middlesbrough - Coventry,2:0,2.4,3,3,19.02.2000
25. Round,,1,X,2,
Middlesbrough - Aston Villa,0:4,2.6,2.9,2.9,14.02.2000
Arsenal - Liverpool,0:1,2,3,4,13.02.2000
Chelsea - Wimbledon FC,3:1,1.45,4,7,12.02.2000
Coventry - Sunderland,3:2,2.25,3,3.4,12.02.2000
Everton - Derby,2:1,1.75,3.2,4.8,12.02.2000
Leeds - Tottenham,1:0,1.7,3.3,5,12.02.2000
Newcastle Utd - Manchester United,3:0,3.7,3.05,2.1,12.02.2000
Sheffield Wed - Southampton,0:1,2.1,3.05,3.7,12.02.2000
Watford - Leicester,1:1,3.1,3,2.29,12.02.2000
West Ham - Bradford,5:4,1.57,3.5,6,12.02.2000
24. Round,,1,X,2,
Wimbledon FC - Everton,0:3,2.29,2.9,3.4,06.02.2000
Aston Villa - Watford,4:0,1.4,4,7.5,05.02.2000
Bradford - Arsenal,2:1,4.7,3.2,1.75,05.02.2000
Derby - Sheffield Wed,3:3,1.9,3.3,3.8,05.02.2000
Leicester - Middlesbrough,2:1,2.2,3.1,3.5,05.02.2000
Liverpool - Leeds,3:1,2.25,3,3.4,05.02.2000
Manchester United - Coventry,3:2,1.3,4.59,8.19,05.02.2000
Southampton - West Ham,2:1,2.4,2.9,3.2,05.02.2000
Sunderland - Newcastle Utd,2:2,2.04,3.1,3.85,05.02.2000
Tottenham - Chelsea,0:1,2.75,2.7,2.9,05.02.2000
