Charlton - Liverpool,0:4,3.6,3.6,1.7,19.05.2001
Coventry - Bradford,0:0,1.79,3.3,3.8,19.05.2001
Derby - Ipswich,1:1,3.5,3.3,1.96,19.05.2001
Everton - Sunderland,2:2,2.5,3.1,2.5,19.05.2001
Leeds - Leicester,3:1,1.27,4.5,9.99,19.05.2001
Manchester City - Chelsea,1:2,3.3,3,1.7,19.05.2001
Middlesbrough - West Ham,2:1,2,3.5,3.3,19.05.2001
Newcastle Utd - Aston Villa,3:0,2.29,3.4,2.75,19.05.2001
Southampton - Arsenal,3:2,3,3.2,2.54,19.05.2001
Tottenham - Manchester United,3:1,3,3,2.4,19.05.2001
Newcastle Utd - Arsenal,0:0,3.3,3.1,2.15,15.05.2001
Leeds - Bradford,6:1,1.27,5.5,9,13.05.2001
Southampton - Manchester United,2:1,3.6,2.95,2.15,13.05.2001
Liverpool - Chelsea,2:2,1.68,3.6,4.8,08.05.2001
Ipswich - Manchester City,2:1,1.68,3.1,4.5,07.05.2001
Arsenal - Leeds,2:1,1.95,3.4,4.2,05.05.2001
Aston Villa - Coventry,3:2,1.9,1.85,6.2,05.05.2001
Bradford - Middlesbrough,1:1,3.3,3,2.2,05.05.2001
Chelsea - Everton,2:1,1.53,4,6.2,05.05.2001
Leicester - Tottenham,4:2,2.4,3,3,05.05.2001
Liverpool - Newcastle Utd,3:0,1.47,4,7,05.05.2001
Manchester United - Derby,0:1,1.42,4.09,5.6,05.05.2001
Sunderland - Charlton,3:2,2.04,3.2,3.6,05.05.2001
West Ham - Southampton,3:0,2.04,3.2,3.6,05.05.2001
Bradford - Liverpool,0:2,6,3.7,1.59,01.05.2001
Newcastle Utd - Southampton,1:1,1.79,3.3,4.09,01.05.2001
Charlton - Ipswich,2:1,2.8,3.1,2.8,30.04.2001
Coventry - Liverpool,0:2,3.9,3,1.95,28.04.2001
Derby - Arsenal,1:2,3.9,3,1.95,28.04.2001
Everton - Bradford,2:1,1.61,3.3,6,28.04.2001
Leeds - Chelsea,2:0,1.95,3.3,4.09,28.04.2001
Manchester City - West Ham,1:0,2.2,3,3.1,28.04.2001
Middlesbrough - Manchester United,0:2,3.15,3.1,2.2,28.04.2001
Newcastle Utd - Leicester,1:0,1.84,3.4,4.5,28.04.2001
Southampton - Sunderland,0:1,2.29,3.2,3,28.04.2001
Tottenham - Aston Villa,0:0,2.29,2.95,2.85,28.04.2001
Liverpool - Tottenham,3:1,1.55,3.6,3.5,22.04.2001
Arsenal - Everton,4:1,1.48,3.1,7,21.04.2001
Aston Villa - Southampton,0:0,1.84,3.1,4.2,21.04.2001
Bradford - Derby,2:0,2.6,3,2.6,21.04.2001
Chelsea - Charlton,0:1,1.47,4.25,6.5,21.04.2001
Ipswich - Coventry,2:0,1.63,3.75,5.5,21.04.2001
Leicester - Middlesbrough,0:3,2.25,3,2.9,21.04.2001
Manchester United - Manchester City,1:1,1.53,3.2,5,21.04.2001
Sunderland - Newcastle Utd,1:1,2.04,3.15,3.3,21.04.2001
West Ham - Leeds,0:2,3.1,3.1,2.29,21.04.2001
Charlton - Aston Villa,3:3,2.29,3.1,3.1,17.04.2001
Tottenham - Chelsea,0:3,2.75,2.85,2.65,17.04.2001
Coventry - Sunderland,1:0,2.5,3,2.85,16.04.2001
Derby - Leicester,2:0,2.2,2.9,3.3,16.04.2001
Everton - Liverpool,2:3,3.6,2.7,2.1,16.04.2001
Middlesbrough - Ipswich,1:2,2.45,3.05,2.75,16.04.2001
Newcastle Utd - West Ham,2:1,2.04,3.1,3.3,16.04.2001
Arsenal - Middlesbrough,0:3,1.4,4.8,2.8,14.04.2001
Aston Villa - Everton,2:1,1.84,3.4,4.5,14.04.2001
Chelsea - Southampton,1:0,1.53,4,5,14.04.2001
Ipswich - Newcastle Utd,1:0,1.84,3.4,4.5,14.04.2001
Leicester - Manchester City,1:2,1.79,3.3,3.8,14.04.2001
Manchester United - Coventry,4:2,1.37,4,7,14.04.2001
Sunderland - Tottenham,2:3,1.89,3.1,4.3,14.04.2001
West Ham - Derby,3:1,2,3.2,4,14.04.2001
Bradford - Charlton,2:0,3.1,3.3,2.29,13.04.2001
Liverpool - Leeds,1:2,2.04,2.9,3.6,13.04.2001
Manchester City - Arsenal,0:4,4,3.4,1.8,11.04.2001
Ipswich - Liverpool,1:1,2.6,3,2.7,10.04.2001
Manchester United - Charlton,2:1,1.35,3.4,6,10.04.2001
Tottenham - Bradford,2:1,1.48,3.1,7,10.04.2001
Everton - Manchester City,3:1,1.95,3.4,4.2,08.04.2001
Middlesbrough - Sunderland,0:0,2.7,2.9,2.9,08.04.2001
Aston Villa - West Ham,2:2,1.95,3.4,4.2,07.04.2001
Derby - Chelsea,0:4,2.75,2.95,2.65,07.04.2001
Leeds - Southampton,2:0,1.63,3,6.2,07.04.2001
Leicester - Coventry,1:3,1.76,3,4.3,07.04.2001
Aston Villa - Leicester,2:1,2.2,2.8,3.3,04.04.2001
Southampton - Ipswich,0:3,2.35,3.1,3.6,02.04.2001
Arsenal - Tottenham,2:0,1.6,4,4,31.03.2001
Bradford - Newcastle Utd,2:2,3.3,3.3,2.15,31.03.2001
Charlton - Leicester,2:0,2.29,3.1,2.8,31.03.2001
Chelsea - Middlesbrough,2:1,1.63,3.4,5,31.03.2001
Coventry - Derby,2:0,2.29,3.1,2.8,31.03.2001
Liverpool - Manchester United,2:0,2.65,2.85,2.65,31.03.2001
Manchester City - Aston Villa,1:3,2.5,2.95,2.75,31.03.2001
Sunderland - Leeds,0:2,2.5,2.95,2.75,31.03.2001
West Ham - Everton,0:2,2.04,3.1,4.09,31.03.2001
Aston Villa - Arsenal,0:0,3.15,2.9,2.29,18.03.2001
Liverpool - Derby,1:1,1.42,4.5,7.5,18.03.2001
Bradford - Manchester City,2:2,2.8,3,2.65,17.03.2001
Charlton - Leeds,1:2,2.6,3.1,2.6,17.03.2001
Chelsea - Sunderland,2:4,1.74,3.4,3.9,17.03.2001
Manchester United - Leicester,2:0,1.37,5,7.5,17.03.2001
Newcastle Utd - Middlesbrough,1:2,1.84,3.4,4.5,17.03.2001
Southampton - Everton,1:0,1.95,3.2,4,17.03.2001
Tottenham - Coventry,3:0,1.63,3.6,6,17.03.2001
West Ham - Ipswich,0:1,2.2,3.2,2.5,17.03.2001
