Wolves - Tottenham,3:3,3.05,3.4,2.56,06.03.2011
Arsenal - Sunderland,0:0,1.45,4.8,10,05.03.2011
Birmingham - West Brom,1:3,2.66,3.3,3.2,05.03.2011
Bolton - Aston Villa,3:2,2.25,3.52,3.74,05.03.2011
Fulham - Blackburn,3:2,1.7,4.07,6.5,05.03.2011
Manchester City - Wigan,1:0,1.4,5.15,12.5,05.03.2011
Newcastle Utd - Everton,1:2,2.68,3.3,3,05.03.2011
West Ham - Stoke City,3:0,2.12,3.4,4.09,05.03.2011
18. Round,,1,X,2,
Chelsea - Manchester United,2:1,2.2,3.42,3.93,01.03.2011
28. Round,,1,X,2,
Stoke City - West Brom,1:1,1.9,3.62,5,28.02.2011
Manchester City - Fulham,1:1,1.76,3.8,6.5,27.02.2011
West Ham - Liverpool,3:1,3.75,3.4,2.25,27.02.2011
Aston Villa - Blackburn,4:1,1.85,3.6,5.5,26.02.2011
Everton - Sunderland,2:0,1.8,3.97,6,26.02.2011
Newcastle Utd - Bolton,1:1,2.1,3.65,4,26.02.2011
Wigan - Manchester United,0:4,7.1,4.09,1.6,26.02.2011
Wolves - Blackpool,4:0,1.75,4.16,5.05,26.02.2011
18. Round,,1,X,2,
Arsenal - Stoke City,1:0,1.35,5.51,12,23.02.2011
Blackpool - Tottenham,3:1,4.5,3.96,1.87,22.02.2011
West Brom - Wolves,1:1,2.2,3.4,4.33,20.02.2011
Birmingham - Newcastle Utd,0:2,2.6,3.26,3.25,15.02.2011
27. Round,,1,X,2,
Fulham - Chelsea,0:0,5.3,3.65,1.81,14.02.2011
Bolton - Everton,2:0,2.95,3.5,2.7,13.02.2011
Arsenal - Wolves,2:0,1.29,6.35,14.1,12.02.2011
Birmingham - Stoke City,1:0,2.62,3.25,3.2,12.02.2011
Blackburn - Newcastle Utd,0:0,2.42,3.4,3.6,12.02.2011
Blackpool - Aston Villa,1:1,3.35,3.75,2.25,12.02.2011
Liverpool - Wigan,1:1,1.43,4.75,10,12.02.2011
Manchester United - Manchester City,2:1,2,3.5,4.5,12.02.2011
Sunderland - Tottenham,1:2,2.7,3.3,3.21,12.02.2011
West Brom - West Ham,3:3,1.9,4,4.65,12.02.2011
26. Round,,1,X,2,
Chelsea - Liverpool,0:1,1.57,4.7,7,06.02.2011
West Ham - Birmingham,0:1,2,3.51,4.55,06.02.2011
Aston Villa - Fulham,2:2,2.16,3.4,4.2,05.02.2011
Everton - Blackpool,5:3,1.5,5.05,8.5,05.02.2011
Manchester City - West Brom,3:0,1.48,4.5,9,05.02.2011
Newcastle Utd - Arsenal,4:4,5.25,3.75,1.87,05.02.2011
Stoke City - Sunderland,3:2,2.1,3.4,4.5,05.02.2011
Tottenham - Bolton,2:1,1.65,3.94,6.6,05.02.2011
Wigan - Blackburn,4:3,2.65,3.4,2.95,05.02.2011
Wolves - Manchester United,2:1,8.5,4.5,1.57,05.02.2011
25. Round,,1,X,2,
Birmingham - Manchester City,2:2,5,3.75,1.85,02.02.2011
Blackburn - Tottenham,0:1,3,3.4,2.63,02.02.2011
Blackpool - West Ham,1:3,2.29,3.75,3.31,02.02.2011
Bolton - Wolves,1:0,1.94,3.6,4.59,02.02.2011
Fulham - Newcastle Utd,1:0,2,3.64,4.84,02.02.2011
Liverpool - Stoke City,2:0,1.73,3.75,6.65,02.02.2011
Arsenal - Everton,2:1,1.5,4.75,8,01.02.2011
Manchester United - Aston Villa,3:1,1.36,5.81,10.5,01.02.2011
Sunderland - Chelsea,2:4,5.6,3.7,1.8,01.02.2011
West Brom - Wigan,2:2,1.83,3.86,5.25,01.02.2011
18. Round,,1,X,2,
Liverpool - Fulham,1:0,1.6,4.11,7.15,26.01.2011
Wigan - Aston Villa,1:2,3.3,3.5,2.45,25.01.2011
16. Round,,1,X,2,
Blackpool - Manchester United,2:3,10,5.52,1.4,25.01.2011
24. Round,,1,X,2,
Bolton - Chelsea,0:4,5.2,3.6,1.84,24.01.2011
Blackburn - West Brom,2:0,2.42,3.4,3.35,23.01.2011
Arsenal - Wigan,3:0,1.23,8.35,20,22.01.2011
Aston Villa - Manchester City,1:0,3.6,3.3,2.44,22.01.2011
Blackpool - Sunderland,1:2,2.6,3.4,3.1,22.01.2011
Everton - West Ham,2:2,1.6,4.48,7.75,22.01.2011
Fulham - Stoke City,2:0,2.25,3.27,3.87,22.01.2011
Manchester United - Birmingham,5:0,1.22,7.4,19,22.01.2011
Newcastle Utd - Tottenham,1:1,3.4,3.42,2.52,22.01.2011
Wolves - Liverpool,0:3,3.1,3.3,2.75,22.01.2011
23. Round,,1,X,2,
Birmingham - Aston Villa,1:1,2.93,3.2,3,16.01.2011
Liverpool - Everton,2:2,2.54,3.2,3.4,16.01.2011
Sunderland - Newcastle Utd,1:1,2.2,3.3,4.15,16.01.2011
Tottenham - Manchester United,0:0,3.27,3.35,2.5,16.01.2011
Chelsea - Blackburn,2:0,1.3,6.65,16,15.01.2011
Manchester City - Wolves,4:3,1.44,5,11,15.01.2011
Stoke City - Bolton,2:0,2.23,3.4,3.8,15.01.2011
West Brom - Blackpool,3:2,1.85,4.21,4.84,15.01.2011
West Ham - Arsenal,0:3,8.6,5,1.55,15.01.2011
Wigan - Fulham,1:1,2.75,3.3,2.91,15.01.2011
19. Round,,1,X,2,
Blackpool - Liverpool,2:1,4,3.8,2.04,12.01.2011
22. Round,,1,X,2,
Arsenal - Manchester City,0:0,1.85,3.82,5.05,05.01.2011
Aston Villa - Sunderland,0:1,2,3.68,4.33,05.01.2011
Blackburn - Liverpool,3:1,4.5,3.65,1.95,05.01.2011
Bolton - Wigan,1:1,1.85,3.68,5.55,05.01.2011
Everton - Tottenham,2:1,2.6,3.35,3.18,05.01.2011
Newcastle Utd - West Ham,5:0,2.02,3.55,4.5,05.01.2011
Wolves - Chelsea,1:0,7.21,4.2,1.6,05.01.2011
Blackpool - Birmingham,1:2,2.25,3.4,3.83,04.01.2011
Fulham - West Brom,3:0,2.23,3.4,3.65,04.01.2011
Manchester United - Stoke City,2:1,1.44,5,10.5,04.01.2011
21. Round,,1,X,2,
Chelsea - Aston Villa,3:3,1.3,6,15,02.01.2011
Wigan - Newcastle Utd,0:1,2.75,3.3,3,02.01.2011
Birmingham - Arsenal,0:3,7,4.18,1.7,01.01.2011
Liverpool - Bolton,2:1,1.73,3.87,5.72,01.01.2011
Manchester City - Blackpool,1:0,1.33,6.6,14.6,01.01.2011
Stoke City - Everton,2:0,3.25,3.3,2.6,01.01.2011
Sunderland - Blackburn,3:0,1.9,3.65,5.05,01.01.2011
Tottenham - Fulham,1:0,1.59,4.2,7.5,01.01.2011
West Brom - Manchester United,1:2,6.5,3.8,1.78,01.01.2011
West Ham - Wolves,2:0,2.13,3.5,4.09,01.01.2011
20. Round,,1,X,2,
Chelsea - Bolton,1:0,1.33,6.23,11.5,29.12.2010
Liverpool - Wolves,0:1,1.38,5.25,11,29.12.2010
Wigan - Arsenal,2:2,7,4.33,1.73,29.12.2010
Birmingham - Manchester United,1:1,8.5,4.5,1.55,28.12.2010
Manchester City - Aston Villa,4:0,1.5,4.33,9.25,28.12.2010
Stoke City - Fulham,0:2,2.04,3.5,4.65,28.12.2010
Sunderland - Blackpool,0:2,1.7,3.9,6,28.12.2010
Tottenham - Newcastle Utd,2:0,1.57,4.55,7.53,28.12.2010
West Brom - Blackburn,1:3,1.85,4.03,5.5,28.12.2010
West Ham - Everton,1:1,3.75,3.42,2.23,28.12.2010
19. Round,,1,X,2,
Arsenal - Chelsea,3:1,2.75,3.34,2.82,27.12.2010
Aston Villa - Tottenham,1:2,3.8,3.44,2.4,26.12.2010
Blackburn - Stoke City,0:2,2.67,3.25,3.1,26.12.2010
Bolton - West Brom,2:0,2.21,3.44,3.9,26.12.2010
Fulham - West Ham,1:3,2.1,3.4,5,26.12.2010
Manchester United - Sunderland,2:0,1.3,6.2,15,26.12.2010
Newcastle Utd - Manchester City,1:3,3.3,3.39,2.41,26.12.2010
Wolves - Wigan,1:2,2.19,3.35,4.25,26.12.2010
18. Round,,1,X,2,
Manchester City - Everton,1:2,1.75,3.62,5.8,20.12.2010
Blackburn - West Ham,1:1,1.85,3.89,5.5,18.12.2010
Sunderland - Bolton,1:0,2.2,3.3,4,18.12.2010
17. Round,,1,X,2,
Manchester United - Arsenal,1:0,1.91,3.75,4.62,13.12.2010
Bolton - Blackburn,2:1,2.1,3.49,4.05,12.12.2010
Tottenham - Chelsea,1:1,3.5,3.5,2.4,12.12.2010
Wolves - Birmingham,1:0,2.6,3.25,3.1,12.12.2010
Aston Villa - West Brom,2:1,2.5,3.31,3.35,11.12.2010
Everton - Wigan,0:0,1.55,4.33,8.65,11.12.2010
Fulham - Sunderland,0:0,2.2,3.28,4.08,11.12.2010
Newcastle Utd - Liverpool,3:1,3.6,3.4,2.37,11.12.2010
Stoke City - Blackpool,0:1,1.72,4.42,6.13,11.12.2010
West Ham - Manchester City,1:3,4.33,3.5,2.1,11.12.2010
16. Round,,1,X,2,
Liverpool - Aston Villa,3:0,1.77,3.7,5.6,06.12.2010
Sunderland - West Ham,1:0,1.96,3.75,4.55,05.12.2010
West Brom - Newcastle Utd,3:1,2.2,3.64,3.95,05.12.2010
Arsenal - Fulham,2:1,1.36,5.4,11.75,04.12.2010
Birmingham - Tottenham,1:1,4,3.4,2.2,04.12.2010
Blackburn - Wolves,3:0,1.8,3.8,5.09,04.12.2010
Chelsea - Everton,1:1,1.42,5,9.5,04.12.2010
Manchester City - Bolton,1:0,1.55,4.51,7.55,04.12.2010
Wigan - Stoke City,2:2,3.4,3.3,2.5,04.12.2010
15. Round,,1,X,2,
Newcastle Utd - Chelsea,1:1,5.35,3.9,1.76,28.11.2010
Tottenham - Liverpool,2:1,2.19,3.53,3.65,28.11.2010
Aston Villa - Arsenal,2:4,4.33,3.5,2.2,27.11.2010
Bolton - Blackpool,2:2,1.6,4.75,6.7,27.11.2010
Everton - West Brom,1:4,1.63,4.03,7.4,27.11.2010
Fulham - Birmingham,1:1,2.1,3.38,4.65,27.11.2010
Manchester United - Blackburn,7:1,1.32,5.75,13,27.11.2010
Stoke City - Manchester City,1:1,3.53,3.4,2.29,27.11.2010
West Ham - Wigan,3:1,2,3.57,4.3,27.11.2010
Wolves - Sunderland,3:2,2.9,3.3,2.88,27.11.2010
14. Round,,1,X,2,
Sunderland - Everton,2:2,3.08,3.25,2.88,22.11.2010
Blackburn - Aston Villa,2:0,2.4,3.38,3.73,21.11.2010
Fulham - Manchester City,1:4,3.5,3.35,2.35,21.11.2010
Arsenal - Tottenham,2:3,1.77,3.86,5.25,20.11.2010
Birmingham - Chelsea,1:0,7,3.91,1.7,20.11.2010
Blackpool - Wolves,2:1,2.5,3.4,3.27,20.11.2010
Bolton - Newcastle Utd,5:1,2.29,3.4,3.65,20.11.2010
Liverpool - West Ham,3:0,1.55,4.3,7.8,20.11.2010
Manchester United - Wigan,2:0,1.29,6,16.1,20.11.2010
West Brom - Stoke City,0:3,2.5,3.3,3.45,20.11.2010
13. Round,,1,X,2,
Chelsea - Sunderland,0:3,1.29,6.5,16,14.11.2010
Everton - Arsenal,1:2,3.2,3.6,2.6,14.11.2010
Aston Villa - Manchester United,2:2,6,3.76,1.83,13.11.2010
Manchester City - Birmingham,0:0,1.44,4.9,10.55,13.11.2010
Newcastle Utd - Fulham,0:0,2.04,3.47,4.3,13.11.2010
Stoke City - Liverpool,2:0,3.5,3.4,2.38,13.11.2010
Tottenham - Blackburn,4:2,1.67,4.04,7,13.11.2010
West Ham - Blackpool,0:0,1.91,3.84,4.45,13.11.2010
Wigan - West Brom,1:0,2.75,3.4,2.9,13.11.2010
Wolves - Bolton,2:3,2.62,3.31,3.01,13.11.2010
12. Round,,1,X,2,
Aston Villa - Blackpool,3:2,1.5,4.65,8.25,10.11.2010
Chelsea - Fulham,1:0,1.27,6.05,15.7,10.11.2010
Everton - Bolton,1:1,1.67,4.09,6.39,10.11.2010
Manchester City - Manchester United,0:0,2.9,3.33,2.8,10.11.2010
Newcastle Utd - Blackburn,1:2,1.9,3.82,4.9,10.11.2010
West Ham - West Brom,2:2,2.38,3.5,3.37,10.11.2010
Wigan - Liverpool,1:1,5.11,3.83,1.8,10.11.2010
Wolves - Arsenal,0:2,6.55,4.5,1.65,10.11.2010
Stoke City - Birmingham,3:2,2.1,3.3,4.37,09.11.2010
Tottenham - Sunderland,1:1,1.55,4.37,8.5,09.11.2010
11. Round,,1,X,2,
Arsenal - Newcastle Utd,0:1,1.34,5.8,11,07.11.2010
Liverpool - Chelsea,2:0,3.45,3.25,2.49,07.11.2010
West Brom - Manchester City,0:2,3.38,3.6,2.29,07.11.2010
Birmingham - West Ham,2:2,2.1,3.42,4.12,06.11.2010
Blackburn - Wigan,2:1,1.8,3.97,5.5,06.11.2010
Blackpool - Everton,2:2,5.05,3.85,1.8,06.11.2010
Bolton - Tottenham,4:2,3.25,3.37,2.45,06.11.2010
Fulham - Aston Villa,1:1,2.1,3.37,4.08,06.11.2010
Manchester United - Wolves,2:1,1.29,6.5,17,06.11.2010
Sunderland - Stoke City,2:0,2.29,3.3,4.05,06.11.2010
10. Round,,1,X,2,
Blackpool - West Brom,2:1,3.05,3.53,2.63,01.11.2010
Aston Villa - Birmingham,0:0,2.04,3.5,4.55,31.10.2010
Bolton - Liverpool,0:1,3.6,3.36,2.29,31.10.2010
Newcastle Utd - Sunderland,5:1,2.2,3.35,4.15,31.10.2010
Arsenal - West Ham,1:0,1.21,7.5,17,30.10.2010
Blackburn - Chelsea,1:2,7.5,4.33,1.54,30.10.2010
Everton - Stoke City,1:0,1.62,3.93,7.2,30.10.2010
Fulham - Wigan,2:0,1.85,3.74,5,30.10.2010
Manchester United - Tottenham,2:0,1.62,4.34,6.4,30.10.2010
Wolves - Manchester City,2:1,5.5,3.65,1.93,30.10.2010
9. Round,,1,X,2,
Liverpool - Blackburn,2:1,1.67,4,6.55,24.10.2010
Manchester City - Arsenal,0:3,2.54,3.3,3.13,24.10.2010
Stoke City - Manchester United,1:2,6,4.01,1.7,24.10.2010
Birmingham - Blackpool,2:0,2.08,3.5,4.33,23.10.2010
Chelsea - Wolves,2:0,1.13,10,34,23.10.2010
Sunderland - Aston Villa,1:0,2.4,3.35,3.52,23.10.2010
Tottenham - Everton,1:1,2.2,3.4,3.8,23.10.2010
West Brom - Fulham,2:1,2.1,3.42,4.2,23.10.2010
West Ham - Newcastle Utd,1:2,2.42,3.42,3.2,23.10.2010
Wigan - Bolton,1:1,2.62,3.3,3.1,23.10.2010
8. Round,,1,X,2,
Blackburn - Sunderland,0:0,2.2,3.3,3.91,18.10.2010
Blackpool - Manchester City,2:3,6.5,4.19,1.65,17.10.2010
Everton - Liverpool,2:0,2.7,3.2,3.12,17.10.2010
Arsenal - Birmingham,2:1,1.33,5.85,15.1,16.10.2010
Aston Villa - Chelsea,0:0,5.25,3.86,1.83,16.10.2010
Bolton - Stoke City,2:1,2.22,3.39,4,16.10.2010
Fulham - Tottenham,1:2,3.1,3.25,2.61,16.10.2010
Manchester United - West Brom,2:2,1.33,6.35,15.1,16.10.2010
Newcastle Utd - Wigan,2:2,1.8,4.08,5.4,16.10.2010
Wolves - West Ham,1:1,2.42,3.32,3.34,16.10.2010
7. Round,,1,X,2,
Chelsea - Arsenal,2:0,1.75,4.23,5.4,03.10.2010
Liverpool - Blackpool,1:2,1.33,5.75,11.8,03.10.2010
Manchester City - Newcastle Utd,2:1,1.5,4.54,8,03.10.2010
Birmingham - Everton,0:2,3.36,3.28,2.7,02.10.2010
Stoke City - Blackburn,1:0,2.29,3.31,3.55,02.10.2010
Sunderland - Manchester United,0:0,5.25,3.64,1.82,02.10.2010
Tottenham - Aston Villa,2:1,1.95,3.9,4.84,02.10.2010
West Brom - Bolton,1:1,2.2,3.55,3.88,02.10.2010
West Ham - Fulham,1:1,2.41,3.31,3.48,02.10.2010
Wigan - Wolves,2:0,2.4,3.3,3.36,02.10.2010
6. Round,,1,X,2,
Bolton - Manchester United,2:2,9,4.8,1.55,26.09.2010
Newcastle Utd - Stoke City,1:2,1.9,3.76,4.75,26.09.2010
Wolves - Aston Villa,1:2,2.85,3.3,2.89,26.09.2010
Arsenal - West Brom,2:3,1.3,6,14,25.09.2010
Birmingham - Wigan,0:0,2,3.55,4.95,25.09.2010
Blackpool - Blackburn,1:2,3.1,3.4,2.68,25.09.2010
Fulham - Everton,0:0,2.84,3.3,2.83,25.09.2010
Liverpool - Sunderland,2:2,1.46,4.45,10,25.09.2010
Manchester City - Chelsea,1:0,3.75,3.3,2.35,25.09.2010
West Ham - Tottenham,1:0,3.5,3.45,2.29,25.09.2010
5. Round,,1,X,2,
Chelsea - Blackpool,4:0,1.12,12,32,19.09.2010
Manchester United - Liverpool,3:2,1.75,3.77,6,19.09.2010
Wigan - Manchester City,0:2,5.7,4,1.8,19.09.2010
Aston Villa - Bolton,1:1,1.73,4,6,18.09.2010
Blackburn - Fulham,1:1,2.15,3.36,4.2,18.09.2010
Everton - Newcastle Utd,0:1,1.67,4.09,6.2,18.09.2010
Stoke City - West Ham,1:1,1.95,3.5,5,18.09.2010
Sunderland - Arsenal,1:1,6.38,4.01,1.7,18.09.2010
Tottenham - Wolves,3:1,1.5,4.48,8.5,18.09.2010
West Brom - Birmingham,3:1,2.38,3.34,3.6,18.09.2010
4. Round,,1,X,2,
Stoke City - Aston Villa,2:1,2.56,3.34,3.06,13.09.2010
Birmingham - Liverpool,0:0,4.34,3.31,2.1,12.09.2010
Arsenal - Bolton,4:1,1.26,6.7,15.5,11.09.2010
Everton - Manchester United,3:3,4.4,3.5,2.13,11.09.2010
Fulham - Wolves,2:1,1.85,3.7,5,11.09.2010
Manchester City - Blackburn,1:1,1.57,4.5,8,11.09.2010
Newcastle Utd - Blackpool,0:2,1.55,4.96,8.1,11.09.2010
West Brom - Tottenham,1:1,3.5,3.4,2.42,11.09.2010
West Ham - Chelsea,1:3,11,5.4,1.37,11.09.2010
Wigan - Sunderland,1:1,2.54,3.4,3.08,11.09.2010
3. Round,,1,X,2,
Aston Villa - Everton,1:0,2.75,3.35,2.81,29.08.2010
Bolton - Birmingham,2:2,2.2,3.4,3.93,29.08.2010
Liverpool - West Brom,1:0,1.34,5.6,13,29.08.2010
Sunderland - Manchester City,1:0,5.05,3.8,1.8,29.08.2010
Blackburn - Arsenal,1:2,5.3,3.8,1.8,28.08.2010
Blackpool - Fulham,2:2,3.2,3.4,2.49,28.08.2010
Chelsea - Stoke City,2:0,1.12,10,30.7,28.08.2010
Manchester United - West Ham,3:0,1.17,9.6,28.4,28.08.2010
Tottenham - Wigan,0:1,1.29,6.4,15,28.08.2010
Wolves - Newcastle Utd,1:1,2.54,3.38,3.09,28.08.2010
2. Round,,1,X,2,
Manchester City - Liverpool,3:0,2.45,3.27,3.3,23.08.2010
Fulham - Manchester United,2:2,6.75,3.95,1.65,22.08.2010
Newcastle Utd - Aston Villa,6:0,2.75,3.4,2.9,22.08.2010
Arsenal - Blackpool,6:0,1.17,10.5,22,21.08.2010
Birmingham - Blackburn,2:1,2.45,3.3,3.4,21.08.2010
Everton - Wolves,1:1,1.52,4.3,8,21.08.2010
Stoke City - Tottenham,1:2,3.48,3.37,2.4,21.08.2010
West Brom - Sunderland,1:0,2.2,3.45,3.86,21.08.2010
West Ham - Bolton,1:3,2.33,3.38,3.47,21.08.2010
Wigan - Chelsea,0:6,15.8,6.9,1.28,21.08.2010
1. Round,,1,X,2,
Manchester United - Newcastle Utd,3:0,1.22,7.2,20.2,16.08.2010
Liverpool - Arsenal,1:1,2.4,3.39,3.61,15.08.2010
Aston Villa - West Ham,3:0,1.95,3.57,4.54,14.08.2010
Blackburn - Everton,1:0,3.1,3.31,2.56,14.08.2010
Bolton - Fulham,0:0,2.25,3.35,3.74,14.08.2010
Chelsea - West Brom,6:0,1.18,8.4,25,14.08.2010
Sunderland - Birmingham,2:2,2.2,3.43,4,14.08.2010
Tottenham - Manchester City,0:0,2.29,3.4,3.63,14.08.2010
Wigan - Blackpool,0:4,1.8,3.82,5.35,14.08.2010
Wolves - Stoke City,2:1,2.57,3.3,3.2,14.08.2010
