26. Round,,1,X,2,
Honka - Inter Turku,1:1,1.83,4.09,4.49,23.10.2010
Jaro - AC Oulu,1:2,2.15,3.86,3.48,23.10.2010
JJK Jyvaskyla - Haka,1:2,2.18,3.62,3.8,23.10.2010
Mariehamn - KuPS,1:2,2.45,3.35,3.34,23.10.2010
MyPa - VPS,2:2,2.29,3.43,3.78,23.10.2010
Tampere Utd - HJK,2:0,4.49,3.94,1.95,23.10.2010
TPS - Lahti,3:2,1.85,4.19,4.75,23.10.2010
25. Round,,1,X,2,
HJK - TPS,2:0,2.35,3.77,3.23,18.10.2010
Inter Turku - MyPa,1:1,1.9,4.09,4.57,18.10.2010
AC Oulu - JJK Jyvaskyla,1:2,2,3.88,3.9,17.10.2010
Lahti - Mariehamn,1:1,1.95,3.99,4.33,17.10.2010
VPS - Tampere Utd,3:1,2.2,3.79,3.75,17.10.2010
Haka - Honka,2:0,4.33,4,1.96,16.10.2010
KuPS - Jaro,2:1,2.13,3.85,3.4,16.10.2010
24. Round,,1,X,2,
Honka - Lahti,1:2,1.67,4.32,5.17,04.10.2010
Inter Turku - Haka,1:0,1.89,3.87,4.75,04.10.2010
AC Oulu - VPS,1:1,2.1,3.65,4.3,03.10.2010
Jaro - TPS,1:3,2.97,3.55,2.6,03.10.2010
Tampere Utd - KuPS,1:3,2.35,3.63,3.26,03.10.2010
JJK Jyvaskyla - HJK,1:2,5.47,4.05,1.75,02.10.2010
MyPa - Mariehamn,2:1,2.04,3.81,4.9,02.10.2010
23. Round,,1,X,2,
KuPS - Haka,1:0,1.95,3.6,4.82,27.09.2010
Lahti - VPS,2:1,2,3.97,3.96,27.09.2010
Mariehamn - JJK Jyvaskyla,3:2,2.52,3.5,3.4,27.09.2010
Jaro - MyPa,3:2,2.1,3.8,3.75,24.09.2010
HJK - Inter Turku,2:2,1.74,3.95,5.9,22.09.2010
Tampere Utd - Honka,2:1,4.07,3.78,2.15,22.09.2010
TPS - AC Oulu,5:0,1.6,4.36,7,22.09.2010
22. Round,,1,X,2,
Haka - Mariehamn,2:1,2.43,3.53,3.1,20.09.2010
Honka - KuPS,2:1,1.75,4.07,5.03,19.09.2010
JJK Jyvaskyla - Jaro,1:2,2.5,3.5,3.07,19.09.2010
MyPa - HJK,1:1,5,3.95,1.8,19.09.2010
VPS - Inter Turku,0:3,3.3,3.48,2.5,19.09.2010
AC Oulu - Lahti,1:2,2.42,3.5,3.3,18.09.2010
TPS - Tampere Utd,4:3,1.88,3.65,4.75,18.09.2010
21. Round,,1,X,2,
