AC Allianssi - Lahti,0:3,2.5,3.3,2.59,25.10.2003
Hameenlinna - MyPa,1:0,3.7,3.35,2.2,25.10.2003
HJK - KuPS,3:0,1.27,5.5,9.75,25.10.2003
Inter Turku - Tampere Utd,1:3,2.6,3.3,2.45,25.10.2003
Jaro - TPS,4:1,2,3.35,3.7,25.10.2003
Jazz Pori - Jokerit FC,0:3,2.29,3.3,3.2,25.10.2003
KooTeePee - Haka,0:4,2.29,3.7,2.54,25.10.2003
Haka - MyPa,0:1,1.9,3.6,3.8,22.10.2003
Jokerit FC - KooTeePee,1:1,1.9,3.4,4.2,20.10.2003
Hameenlinna - Lahti,2:3,2.9,3.6,2.29,19.10.2003
MyPa - Jaro,3:0,1.6,3.7,5.3,19.10.2003
AC Allianssi - HJK,1:4,6.75,4.2,1.5,18.10.2003
Haka - Inter Turku,0:1,1.45,4.4,6.75,18.10.2003
KuPS - Tampere Utd,1:3,3.6,3.7,1.95,18.10.2003
TPS - Jazz Pori,1:3,1.9,3.45,4.2,18.10.2003
Tampere Utd - KooTeePee,0:0,1.45,4.34,8,15.10.2003
MyPa - AC Allianssi,3:1,1.85,3.45,4.2,12.10.2003
Jokerit FC - AC Allianssi,0:0,2.25,3.3,3,06.10.2003
TPS - KuPS,0:0,1.8,3.5,4.4,06.10.2003
Hameenlinna - Haka,2:2,8,4.34,1.6,05.10.2003
HJK - Jazz Pori,3:0,1.31,6.25,9.99,05.10.2003
Inter Turku - KooTeePee,2:1,1.8,3.45,5.4,05.10.2003
MyPa - Lahti,1:2,1.73,3.7,4.95,05.10.2003
HJK - Haka,0:0,2.25,3.2,3.2,02.10.2003
Inter Turku - Jokerit FC,3:2,1.9,3.45,4.4,02.10.2003
Jaro - Hameenlinna,2:2,1.75,3.5,4.95,02.10.2003
Jazz Pori - MyPa,2:2,4,3.5,2,02.10.2003
KooTeePee - TPS,0:0,2.57,3.3,2.8,02.10.2003
Lahti - KuPS,2:1,1.72,3.6,4.95,02.10.2003
Tampere Utd - AC Allianssi,4:2,1.9,3.4,4.2,01.10.2003
KooTeePee - Lahti,2:1,3.3,3.3,2.5,29.09.2003
HJK - Hameenlinna,3:0,1.32,5.09,9.99,28.09.2003
Jaro - AC Allianssi,2:0,2.46,3.2,2.75,28.09.2003
Jazz Pori - KuPS,2:2,2,3.3,4,28.09.2003
MyPa - Haka,2:3,2.7,3.1,2.7,28.09.2003
TPS - Jokerit FC,3:0,2,3.4,3.55,28.09.2003
Tampere Utd - Inter Turku,1:0,1.92,3.45,4,27.09.2003
Jaro - Jazz Pori,0:1,1.75,3.5,4.4,25.09.2003
KuPS - Hameenlinna,0:2,2.2,3.3,3.75,25.09.2003
Inter Turku - AC Allianssi,5:2,2.54,3.3,2.9,24.09.2003
Tampere Utd - Lahti,1:3,1.76,3.55,4.95,24.09.2003
Jokerit FC - TPS,2:0,2.31,3.25,3,22.09.2003
AC Allianssi - Jaro,0:1,1.8,3.5,4.29,21.09.2003
Hameenlinna - HJK,0:3,6.25,3.8,1.65,21.09.2003
KuPS - Jazz Pori,0:2,2.1,3.25,3.2,21.09.2003
Lahti - KooTeePee,4:1,1.7,3.7,5.95,21.09.2003
Haka - Tampere Utd,1:0,1.85,3.4,4.07,18.09.2003
Jokerit FC - HJK,0:1,4.8,3.7,1.8,18.09.2003
MyPa - KooTeePee,2:0,1.4,4.59,8.5,18.09.2003
TPS - Inter Turku,1:1,2.56,3.25,2.7,18.09.2003
Hameenlinna - Tampere Utd,0:0,4.95,3.4,1.81,15.09.2003
AC Allianssi - KooTeePee,5:0,1.55,3.9,5.4,14.09.2003
Jaro - Jokerit FC,2:0,2,3.3,3.6,14.09.2003
Jazz Pori - Haka,1:1,6.25,3.95,1.6,14.09.2003
KuPS - Inter Turku,0:3,2.7,3.3,2.6,14.09.2003
Lahti - HJK,0:0,4.95,3.4,1.91,14.09.2003
MyPa - TPS,1:2,1.56,4.34,8.5,14.09.2003
Haka - Jaro,2:3,1.37,4.7,8.5,01.09.2003
Inter Turku - Lahti,1:1,2,3.4,4,01.09.2003
Jokerit FC - MyPa,2:4,2.95,3.2,2.41,01.09.2003
HJK - Tampere Utd,2:0,2.1,3.25,3.47,31.08.2003
Jazz Pori - AC Allianssi,1:1,4.4,3.45,2.4,31.08.2003
KooTeePee - KuPS,0:1,1.95,3.35,3.75,31.08.2003
TPS - Hameenlinna,2:0,1.9,3.4,4,31.08.2003
Tampere Utd - Jaro,0:1,1.5,4.34,8.5,28.08.2003
AC Allianssi - TPS,2:1,1.85,3.45,4.4,25.08.2003
Inter Turku - Hameenlinna,4:1,1.75,3.45,5.25,25.08.2003
Haka - Jokerit FC,0:1,1.27,5.3,9.75,24.08.2003
Jazz Pori - Tampere Utd,1:1,6.25,3.6,1.75,24.08.2003
KooTeePee - HJK,0:4,4.95,3.4,1.8,24.08.2003
KuPS - MyPa,2:2,4.95,3.5,1.75,24.08.2003
Lahti - Jaro,2:1,2,3.3,3.7,24.08.2003
AC Allianssi - Jokerit FC,1:1,1.67,3.6,5.25,21.08.2003
AC Allianssi - Jazz Pori,4:0,1.5,4.09,6.75,17.08.2003
Jaro - Haka,0:2,4.5,3.5,1.75,17.08.2003
KuPS - KooTeePee,1:3,2.15,3.25,3.3,17.08.2003
MyPa - Jokerit FC,3:0,1.55,4.09,6,17.08.2003
Hameenlinna - TPS,0:1,2.45,3.2,2.99,16.08.2003
Tampere Utd - HJK,1:0,2.4,3.1,2.9,16.08.2003
Lahti - Inter Turku,3:0,2.65,3.2,2.7,13.08.2003
Haka - Jazz Pori,5:0,1.3,5.6,9.69,07.08.2003
Jokerit FC - Jaro,1:1,2.15,3.2,3.25,03.08.2003
KooTeePee - AC Allianssi,0:1,2.6,3.2,2.56,03.08.2003
TPS - MyPa,1:4,3.8,3.2,2.15,03.08.2003
HJK - Lahti,2:0,1.5,4.25,6.5,02.08.2003
Inter Turku - KuPS,1:2,1.55,3.8,6.5,02.08.2003
Tampere Utd - Hameenlinna,4:0,1.57,3.9,6.5,02.08.2003
AC Allianssi - Haka,0:3,3.25,3.25,2.15,31.07.2003
Jokerit FC - Hameenlinna,2:2,2.1,3.25,3.4,28.07.2003
TPS - Haka,0:2,4.15,3.45,2,28.07.2003
HJK - Inter Turku,2:1,1.6,3.6,5.05,27.07.2003
Jazz Pori - Lahti,1:1,2.6,3.2,2.9,27.07.2003
Jaro - KuPS,4:2,2,3.3,3.5,26.07.2003
Jaro - Tampere Utd,0:0,3.35,3.25,2.2,23.07.2003
Haka - Hameenlinna,4:0,1.45,4.4,8.5,20.07.2003
KooTeePee - Inter Turku,3:3,3.1,3.2,2.35,20.07.2003
Lahti - MyPa,4:1,4.34,3.3,2,20.07.2003
Jazz Pori - HJK,2:6,5.25,3.5,1.8,19.07.2003
KuPS - TPS,0:0,2.4,3.3,2.9,17.07.2003
Tampere Utd - MyPa,2:0,2.6,3.2,2.7,17.07.2003
Haka - AC Allianssi,5:0,1.6,4.09,6.5,16.07.2003
Hameenlinna - Jazz Pori,1:3,1.71,3.5,4.4,13.07.2003
Inter Turku - MyPa,1:0,3.4,3.25,2.2,13.07.2003
KooTeePee - Jaro,2:0,2.29,3.25,3.1,13.07.2003
Lahti - Haka,0:0,4.4,3.45,1.9,13.07.2003
HJK - TPS,1:1,1.46,4.5,8.5,12.07.2003
KuPS - AC Allianssi,0:0,3.4,3.3,2.15,10.07.2003
Tampere Utd - Jokerit FC,5:0,1.8,3.45,4.15,10.07.2003
