33. Round,,1,X,2,
HJK - Rovaniemi,3:0 AWA.,1.36,6,11,26.10.2014
Inter Turku - Jaro,0:1,2.65,3.66,2.84,25.10.2014
KuPS - VPS,0:1,2.45,3.45,3.15,25.10.2014
Lahti - Honka,2:0,1.6,4.5,7.4,25.10.2014
Mariehamn - TPS,3:1,1.32,6.09,12,25.10.2014
SJK - MyPa,3:1,1.45,4.74,8.68,25.10.2014
32. Round,,1,X,2,
MyPa - Inter Turku,2:2,2.7,3.55,2.8,19.10.2014
VPS - HJK,1:1,3.1,3.35,2.6,19.10.2014
Honka - KuPS,2:2,2.85,3.53,2.75,18.10.2014
Jaro - Mariehamn,1:0,2.7,3.71,2.8,18.10.2014
Rovaniemi - SJK,1:2,2.9,3.3,2.93,18.10.2014
TPS - Lahti,0:1,5.5,4.09,1.72,18.10.2014
23. Round,,1,X,2,
HJK - MyPa,2:0,1.31,5.9,11.1,16.10.2014
31. Round,,1,X,2,
HJK - Honka,1:1,1.29,6.35,11.5,05.10.2014
Inter Turku - Rovaniemi,4:1,1.95,3.72,4.33,05.10.2014
KuPS - TPS,1:0,1.59,4.36,6,05.10.2014
Lahti - Mariehamn,1:1,1.82,3.93,4.8,05.10.2014
MyPa - Jaro,2:1,2.5,3.57,3,05.10.2014
SJK - VPS,0:3,2.05,3.4,4.5,05.10.2014
30. Round,,1,X,2,
Honka - SJK,1:1,3.8,3.57,2.19,28.09.2014
Jaro - Lahti,0:4,2.91,3.41,2.65,28.09.2014
Mariehamn - KuPS,3:1,2.25,3.7,3.33,28.09.2014
Rovaniemi - MyPa,0:0,1.91,3.99,5.25,28.09.2014
TPS - HJK,1:4,8.3,4.76,1.46,28.09.2014
VPS - Inter Turku,1:0,2.36,3.48,3.3,28.09.2014
28. Round,,1,X,2,
Lahti - HJK,0:2,3.45,3.5,2.2,25.09.2014
29. Round,,1,X,2,
Inter Turku - Honka,2:2,1.87,4.09,5.3,22.09.2014
KuPS - Lahti,1:1,2.77,3.44,2.75,22.09.2014
Rovaniemi - Jaro,0:1,2.1,3.77,3.77,22.09.2014
HJK - Mariehamn,5:1,1.45,5.1,7.56,21.09.2014
MyPa - VPS,0:0,2.6,3.42,2.89,21.09.2014
SJK - TPS,2:1,1.42,4.74,9.5,21.09.2014
28. Round,,1,X,2,
Jaro - KuPS,3:2,2.6,3.72,2.8,19.09.2014
Honka - MyPa,2:0,2.98,3.68,2.45,17.09.2014
Mariehamn - SJK,2:2,2.55,3.57,3.52,17.09.2014
TPS - Inter Turku,1:6,4,3.5,2.46,17.09.2014
VPS - Rovaniemi,2:0,2.39,3.31,3.3,17.09.2014
27. Round,,1,X,2,
MyPa - TPS,2:1,1.85,3.92,4.75,14.09.2014
Rovaniemi - Honka,2:1,1.62,4.4,6.31,14.09.2014
VPS - Jaro,3:3,2.45,3.4,3.2,14.09.2014
Inter Turku - Mariehamn,0:2,2.1,3.85,3.6,13.09.2014
SJK - Lahti,1:1,2.43,3.22,3.5,13.09.2014
HJK - KuPS,2:2,1.4,5.12,9.25,12.09.2014
26. Round,,1,X,2,
Honka - VPS,1:2,3.01,3.4,2.54,31.08.2014
Jaro - HJK,1:4,4.3,3.61,2.09,31.08.2014
KuPS - SJK,0:0,3,3.3,2.75,31.08.2014
Lahti - Inter Turku,0:0,2.04,3.67,4.9,31.08.2014
Mariehamn - MyPa,3:1,1.83,3.94,5,31.08.2014
TPS - Rovaniemi,4:2,3.11,3.35,2.5,31.08.2014
25. Round,,1,X,2,
