33. Round,,1,X,2,
HIFK - Inter Turku,2:0,2.3,3.84,3.1,25.10.2015
KTP - Ilves,1:2,1.71,4,5.7,25.10.2015
KuPS - HJK,0:1,6,4.27,1.65,25.10.2015
Lahti - Rovaniemi,1:4,3.2,3.58,2.4,25.10.2015
Mariehamn - VPS,2:0,2.38,3.6,3.2,25.10.2015
SJK - Jaro,2:0,1.35,5.92,11.15,25.10.2015
32. Round,,1,X,2,
HJK - Mariehamn,4:0,1.46,4.85,8.3,18.10.2015
Ilves - HIFK,1:3,2.8,3.65,2.65,18.10.2015
Inter Turku - SJK,0:2,3.18,3.6,2.37,18.10.2015
Jaro - Lahti,1:1,2.63,3.5,2.99,18.10.2015
Rovaniemi - KuPS,2:1,1.57,4.35,7.5,18.10.2015
VPS - KTP,1:1,1.91,3.6,4.53,18.10.2015
24. Round,,1,X,2,
Inter Turku - Jaro,1:0,1.8,4.36,4.8,15.10.2015
23. Round,,1,X,2,
HIFK - Lahti,3:3,3,3.41,2.6,15.10.2015
22. Round,,1,X,2,
Ilves - VPS,1:3,2.88,3.3,2.85,15.10.2015
31. Round,,1,X,2,
Mariehamn - Rovaniemi,1:0,3.34,3.62,2.35,05.10.2015
KTP - HIFK,1:0,3.13,3.55,2.7,04.10.2015
KuPS - Jaro,2:0,2.45,3.4,3.2,04.10.2015
Lahti - Inter Turku,3:1,2.2,3.71,4.01,04.10.2015
SJK - Ilves,2:1,1.45,5.15,12,04.10.2015
VPS - HJK,1:2,5.52,3.75,1.9,04.10.2015
21. Round,,1,X,2,
Mariehamn - HJK,0:2,3.25,3.52,2.35,01.10.2015
30. Round,,1,X,2,
Inter Turku - KuPS,3:1,2.11,3.7,3.76,30.09.2015
HIFK - SJK,1:0,4,3.5,2.14,28.09.2015
Ilves - Lahti,1:2,3.58,3.35,2.5,27.09.2015
KTP - HJK,1:1,7,4.23,1.75,27.09.2015
Rovaniemi - VPS,2:1,1.73,3.81,5.6,27.09.2015
20. Round,,1,X,2,
Jaro - KuPS,1:1,2.24,3.45,3.74,23.09.2015
19. Round,,1,X,2,
HIFK - KTP,0:0,1.6,4.3,6.32,23.09.2015
18. Round,,1,X,2,
SJK - HJK,3:0,2.33,3.38,3.45,23.09.2015
29. Round,,1,X,2,
Mariehamn - Inter Turku,0:2,2.1,3.7,4.25,21.09.2015
HJK - Rovaniemi,0:2,1.9,3.6,4.78,20.09.2015
KTP - SJK,1:3,5.75,3.88,1.75,20.09.2015
KuPS - Ilves,1:2,1.7,3.94,6.13,20.09.2015
Lahti - HIFK,0:5,1.74,3.78,5.75,20.09.2015
VPS - Jaro,2:1,2.45,3.4,3.2,20.09.2015
30. Round,,1,X,2,
Jaro - Mariehamn,0:0,2.72,3.5,2.71,17.09.2015
1. Round,,1,X,2,
HIFK - VPS,0:3,2.13,3.5,4,17.09.2015
Ilves - KuPS,1:0,3.29,3.4,2.5,17.09.2015
28. Round,,1,X,2,
HIFK - KuPS,1:3,2.5,3.35,3.2,14.09.2015
Inter Turku - VPS,1:1,1.89,3.75,4.53,14.09.2015
KTP - Rovaniemi,0:4,3.72,3.4,2.34,14.09.2015
Ilves - Mariehamn,1:3,3.17,3.5,2.5,13.09.2015
Jaro - HJK,1:1,4.3,3.55,2.1,13.09.2015
SJK - Lahti,0:0,1.99,3.5,4.33,13.09.2015
27. Round,,1,X,2,
HJK - Inter Turku,0:2,1.55,4.55,7.05,10.09.2015
KuPS - SJK,1:1,3.38,3.5,2.31,10.09.2015
Lahti - KTP,3:2,1.67,3.97,7,10.09.2015
Mariehamn - HIFK,1:0,1.85,3.82,4.54,10.09.2015
Rovaniemi - Jaro,0:0,1.77,3.86,5.14,10.09.2015
VPS - Ilves,1:0,2.25,3.47,3.6,10.09.2015
26. Round,,1,X,2,
HIFK - VPS,3:0,2.08,3.5,4,30.08.2015
Ilves - HJK,1:0,4.6,3.72,1.91,30.08.2015
Lahti - KuPS,1:0,2,3.5,4.75,30.08.2015
SJK - Mariehamn,4:0,2.08,3.5,4.4,30.08.2015
Inter Turku - Rovaniemi,2:0,2.3,3.47,3.73,29.08.2015
KTP - Jaro,1:0,2.5,3.42,3.1,29.08.2015
4. Round,,1,X,2,
VPS - Lahti,3:1,3.4,3.3,2.5,26.08.2015
3. Round,,1,X,2,
SJK - KuPS,1:0,1.75,3.86,6,26.08.2015
25. Round,,1,X,2,
HJK - HIFK,1:1,1.7,4.08,5.7,24.08.2015
